Country,Year,Subject Area,Number of Documents
Iceland,2022,AGRI,2
Iceland,2022,BIOC,1
Iceland,2022,CHEM,1
Iceland,2022,MULT,2
Iceland,2022,PHAR,5
India,2022,AGRI,13
India,2022,BIOC,9
India,2022,CENG,22
India,2022,CHEM,11
India,2022,COMP,17
India,2022,EART,3
India,2022,ECON,2
India,2022,ENER,18
India,2022,ENGI,18
India,2022,ENVI,14
India,2022,HEAL,1
India,2022,IMMU,2
India,2022,MATE,16
India,2022,MATH,8
India,2022,MEDI,40
India,2022,MULT,12
India,2022,NEUR,5
India,2022,NURS,1
India,2022,PHAR,5
India,2022,PHYS,61
India,2022,PSYC,5
India,2022,VETE,1
Indonesia,2022,AGRI,16
Indonesia,2022,BIOC,6
Indonesia,2022,BUSI,2
Indonesia,2022,CENG,3
Indonesia,2022,CHEM,1
Indonesia,2022,COMP,2
Indonesia,2022,EART,6
Indonesia,2022,ENER,1
Indonesia,2022,ENGI,4
Indonesia,2022,ENVI,9
Indonesia,2022,HEAL,2
Indonesia,2022,IMMU,4
Indonesia,2022,MATE,4
Indonesia,2022,MEDI,28
Indonesia,2022,MULT,10
Indonesia,2022,NURS,8
Indonesia,2022,PHAR,3
Indonesia,2022,PHYS,1
Indonesia,2022,PSYC,5
Indonesia,2022,SOCI,4
Indonesia,2022,VETE,2
Iran,2022,AGRI,25
Iran,2022,BIOC,2
Iran,2022,CENG,2
Iran,2022,CHEM,3
Iran,2022,COMP,2
Iran,2022,ENER,1
Iran,2022,ENGI,11
Iran,2022,ENVI,1
Iran,2022,IMMU,1
Iran,2022,MATH,1
Iran,2022,MEDI,4
Iran,2022,MULT,5
Iran,2022,NEUR,1
Iran,2022,PHYS,55
Iran,2022,PSYC,5
Iraq,2022,AGRI,2
Iraq,2022,BIOC,6
Iraq,2022,COMP,2
Iraq,2022,DENT,1
Iraq,2022,ENVI,2
Iraq,2022,MATE,1
Iraq,2022,MEDI,8
Iraq,2022,MULT,1
Iraq,2022,NEUR,1
Iraq,2022,PHAR,1
Iraq,2022,PSYC,1
Ireland,2022,BIOC,1
Ireland,2022,CENG,1
Ireland,2022,ENGI,8
Ireland,2022,ENVI,2
Ireland,2022,MATH,2
Ireland,2022,MEDI,6
Ireland,2022,MULT,4
Ireland,2022,PHYS,56
Ireland,2022,PSYC,3
Israel,2022,AGRI,1
Israel,2022,COMP,1
Israel,2022,ENVI,2
Israel,2022,IMMU,1
Israel,2022,MATH,3
Israel,2022,MEDI,9
Israel,2022,MULT,3
Israel,2022,NEUR,1
Israel,2022,PSYC,4
Italy,2022,AGRI,7
Italy,2022,BIOC,1
Italy,2022,COMP,1
Italy,2022,EART,2
Italy,2022,ENGI,11
Italy,2022,ENVI,1
Italy,2022,IMMU,2
Italy,2022,MATH,2
Italy,2022,MEDI,12
Italy,2022,MULT,6
Italy,2022,NEUR,3
Italy,2022,PHAR,5
Italy,2022,PHYS,65
Italy,2022,PSYC,6
Italy,2022,VETE,2
Jamaica,2022,IMMU,1
Jamaica,2022,MEDI,2
Jamaica,2022,MULT,3
Japan,2022,AGRI,16
Japan,2022,ARTS,3
Japan,2022,BIOC,25
Japan,2022,BUSI,1
Japan,2022,CENG,21
Japan,2022,CHEM,27
Japan,2022,COMP,17
Japan,2022,DECI,1
Japan,2022,DENT,7
Japan,2022,EART,4
Japan,2022,ECON,1
Japan,2022,ENER,12
Japan,2022,ENGI,29
Japan,2022,ENVI,6
Japan,2022,HEAL,3
Japan,2022,IMMU,3
Japan,2022,MATE,27
Japan,2022,MATH,6
Japan,2022,MEDI,45
Japan,2022,MULT,34
Japan,2022,NEUR,4
Japan,2022,NURS,1
Japan,2022,PHAR,4
Japan,2022,PHYS,14
Japan,2022,PSYC,5
Japan,2022,SOCI,10
Japan,2022,VETE,5
Jordan,2022,AGRI,1
Jordan,2022,MEDI,4
Jordan,2022,MULT,1
Kazakhstan,2022,ENGI,2
Kazakhstan,2022,MATH,1
Kazakhstan,2022,MEDI,3
Kazakhstan,2022,PHYS,2
Kazakhstan,2022,PSYC,4
Kenya,2022,MEDI,5
Kenya,2022,MULT,3
Kenya,2022,PSYC,3
Kuwait,2022,ENGI,6
Kuwait,2022,MEDI,2
Kuwait,2022,PHYS,50
Kyrgyzstan,2022,MEDI,1
Laos,2022,MEDI,1
Laos,2022,MULT,3
Laos,2022,NURS,1
Laos,2022,SOCI,1
Latvia,2022,ENGI,9
Latvia,2022,MEDI,3
Latvia,2022,MULT,2
Latvia,2022,PHYS,56
Lebanon,2022,COMP,2
Lebanon,2022,ENGI,2
Lebanon,2022,MEDI,3
Lebanon,2022,MULT,1
Lebanon,2022,PHYS,1
Lebanon,2022,PSYC,2
Liberia,2022,MEDI,1
Lithuania,2022,ENGI,8
Lithuania,2022,MEDI,3
Lithuania,2022,MULT,1
Lithuania,2022,PHYS,55
Luxembourg,2022,BUSI,1
Macao,2022,MEDI,1
Macao,2022,PSYC,1
Malawi,2022,MEDI,4
Malawi,2022,MULT,1
Malaysia,2022,AGRI,8
Malaysia,2022,BIOC,4
Malaysia,2022,CENG,12
Malaysia,2022,CHEM,12
Malaysia,2022,COMP,10
Malaysia,2022,EART,4
Malaysia,2022,ECON,1
Malaysia,2022,ENER,9
Malaysia,2022,ENGI,15
Malaysia,2022,ENVI,7
Malaysia,2022,IMMU,2
Malaysia,2022,MATE,9
Malaysia,2022,MEDI,35
Malaysia,2022,MULT,12
Malaysia,2022,NEUR,7
Malaysia,2022,NURS,1
Malaysia,2022,PHAR,3
Malaysia,2022,PHYS,54
Malaysia,2022,PSYC,3
Malaysia,2022,SOCI,2
Malaysia,2022,VETE,1
Maldives,2022,MEDI,1
Mali,2022,MEDI,1
Mauritania,2022,MEDI,1
Mauritius,2022,MEDI,2
Mauritius,2022,MULT,1
Mexico,2022,AGRI,2
Mexico,2022,BIOC,2
Mexico,2022,CHEM,2
Mexico,2022,COMP,2
Mexico,2022,EART,1
Mexico,2022,ENER,1
Mexico,2022,ENGI,11
Mexico,2022,ENVI,1
Mexico,2022,IMMU,1
Mexico,2022,MEDI,6
Mexico,2022,MULT,3
Mexico,2022,PHAR,1
Mexico,2022,PHYS,60
Mexico,2022,PSYC,5
Mexico,2022,SOCI,2
Moldova,2022,MEDI,2
Moldova,2022,PHAR,1
Mongolia,2022,AGRI,1
Mongolia,2022,BIOC,1
Mongolia,2022,MEDI,3
Mongolia,2022,MULT,1
Montenegro,2022,ENGI,5
Montenegro,2022,MEDI,1
Montenegro,2022,PHYS,54
Morocco,2022,MEDI,2
Morocco,2022,MULT,2
Morocco,2022,NEUR,1
Morocco,2022,PSYC,1
Mozambique,2022,MEDI,2
Mozambique,2022,MULT,1
Myanmar,2022,AGRI,1
Myanmar,2022,CHEM,2
Myanmar,2022,DENT,1
Myanmar,2022,IMMU,2
Myanmar,2022,MEDI,7
Myanmar,2022,MULT,2
Nepal,2022,CHEM,1
Nepal,2022,COMP,3
Nepal,2022,ENVI,1
Nepal,2022,MATH,3
Nepal,2022,MEDI,8
Nepal,2022,SOCI,1
Netherlands,2022,AGRI,3
Netherlands,2022,BIOC,6
Netherlands,2022,BUSI,1
Netherlands,2022,CENG,1
Netherlands,2022,DENT,2
Netherlands,2022,EART,1
Netherlands,2022,ENGI,1
Netherlands,2022,ENVI,2
Netherlands,2022,HEAL,1
Netherlands,2022,IMMU,2
Netherlands,2022,MATE,1
Netherlands,2022,MATH,2
Netherlands,2022,MEDI,31
Netherlands,2022,MULT,7
Netherlands,2022,NEUR,2
Netherlands,2022,PHYS,3
Netherlands,2022,PSYC,7
Netherlands,2022,VETE,1
New Zealand,2022,AGRI,6
New Zealand,2022,ARTS,1
New Zealand,2022,BIOC,1
New Zealand,2022,CENG,1
New Zealand,2022,EART,1
New Zealand,2022,ENER,1
New Zealand,2022,ENGI,10
New Zealand,2022,IMMU,1
New Zealand,2022,MATH,2
New Zealand,2022,MEDI,11
New Zealand,2022,MULT,5
New Zealand,2022,PHAR,1
New Zealand,2022,PHYS,55
New Zealand,2022,PSYC,3
New Zealand,2022,SOCI,1
New Zealand,2022,VETE,1
Nicaragua,2022,MULT,1
Nigeria,2022,AGRI,2
Nigeria,2022,CHEM,1
Nigeria,2022,ENVI,1
Nigeria,2022,MATE,1
Nigeria,2022,MATH,2
Nigeria,2022,MEDI,9
Nigeria,2022,MULT,4
Nigeria,2022,PSYC,3
North Macedonia,2022,MEDI,1
North Macedonia,2022,MULT,4
North Macedonia,2022,PSYC,3
Norway,2022,AGRI,4
Norway,2022,BUSI,1
Norway,2022,CENG,4
Norway,2022,ECON,1
Norway,2022,ENER,1
Norway,2022,ENGI,1
Norway,2022,MEDI,2
Norway,2022,MULT,6
Norway,2022,NEUR,1
Norway,2022,PSYC,5
Norway,2022,SOCI,2
Oman,2022,MEDI,1
Oman,2022,MULT,1
Pakistan,2022,AGRI,8
Pakistan,2022,BIOC,8
Pakistan,2022,CENG,3
Pakistan,2022,CHEM,6
Pakistan,2022,COMP,14
Pakistan,2022,EART,1
Pakistan,2022,ENER,2
Pakistan,2022,ENGI,21
Pakistan,2022,ENVI,1
Pakistan,2022,MATE,9
Pakistan,2022,MATH,3
Pakistan,2022,MEDI,12
Pakistan,2022,MULT,4
Pakistan,2022,PHAR,1
Pakistan,2022,PHYS,58
Pakistan,2022,PSYC,6
Pakistan,2022,SOCI,1
Palestine,2022,MATE,1
Palestine,2022,MEDI,1
Palestine,2022,PSYC,2
Panama,2022,MEDI,1
Peru,2022,AGRI,1
Peru,2022,ENGI,1
Peru,2022,MATH,2
Peru,2022,MEDI,3
Peru,2022,MULT,4
Peru,2022,PSYC,3
Philippines,2022,AGRI,2
Philippines,2022,BIOC,1
Philippines,2022,CHEM,2
Philippines,2022,COMP,1
Philippines,2022,EART,2
Philippines,2022,ENVI,3
Philippines,2022,HEAL,1
Philippines,2022,IMMU,1
Philippines,2022,MEDI,16
Philippines,2022,MULT,5
Philippines,2022,NURS,1
Philippines,2022,PHAR,2
Philippines,2022,PSYC,3
Philippines,2022,SOCI,2
Philippines,2022,VETE,2
Poland,2022,AGRI,3
Poland,2022,BIOC,2
Poland,2022,COMP,1
Poland,2022,EART,3
Poland,2022,ENER,1
Poland,2022,ENGI,10
Poland,2022,ENVI,1
Poland,2022,IMMU,1
Poland,2022,MATE,1
Poland,2022,MATH,1
Poland,2022,MEDI,11
Poland,2022,MULT,6
Poland,2022,NEUR,1
Poland,2022,PHAR,1
Poland,2022,PHYS,61
Poland,2022,PSYC,5
Portugal,2022,AGRI,2
Portugal,2022,ENGI,9
Portugal,2022,ENVI,1
Portugal,2022,IMMU,2
Portugal,2022,MATE,1
Portugal,2022,MEDI,3
Portugal,2022,MULT,6
Portugal,2022,NEUR,1
Portugal,2022,PHAR,1
Portugal,2022,PHYS,56
Portugal,2022,PSYC,6
Puerto Rico,2022,ENGI,8
Puerto Rico,2022,MEDI,3
Puerto Rico,2022,PHYS,55
Qatar,2022,AGRI,1
Qatar,2022,CENG,1
Qatar,2022,CHEM,1
Qatar,2022,ENGI,8
Qatar,2022,MATE,1
Qatar,2022,MEDI,3
Qatar,2022,MULT,1
Qatar,2022,PHYS,42
Romania,2022,AGRI,3
Romania,2022,ENGI,1
Romania,2022,ENVI,1
Romania,2022,MATH,2
Romania,2022,MEDI,3
Romania,2022,MULT,2
Romania,2022,PHAR,2
Romania,2022,PHYS,8
Romania,2022,PSYC,5
Russian Federation,2022,AGRI,5
Russian Federation,2022,CENG,1
Russian Federation,2022,CHEM,1
Russian Federation,2022,ENGI,10
Russian Federation,2022,MATE,2
Russian Federation,2022,MATH,2
Russian Federation,2022,MEDI,3
Russian Federation,2022,MULT,2
Russian Federation,2022,PHAR,2
Russian Federation,2022,PHYS,58
Russian Federation,2022,PSYC,6
Rwanda,2022,MEDI,2
Rwanda,2022,MULT,1
Saudi Arabia,2022,AGRI,4
Saudi Arabia,2022,BIOC,5
Saudi Arabia,2022,CENG,4
Saudi Arabia,2022,CHEM,5
Saudi Arabia,2022,COMP,4
Saudi Arabia,2022,DENT,1
Saudi Arabia,2022,ENER,4
Saudi Arabia,2022,ENGI,7
Saudi Arabia,2022,ENVI,1
Saudi Arabia,2022,IMMU,2
Saudi Arabia,2022,MATE,6
Saudi Arabia,2022,MATH,6
Saudi Arabia,2022,MEDI,7
Saudi Arabia,2022,MULT,5
Saudi Arabia,2022,NEUR,1
Saudi Arabia,2022,PHAR,2
Saudi Arabia,2022,PHYS,1
Saudi Arabia,2022,SOCI,2
Senegal,2022,AGRI,1
Senegal,2022,MATH,3
Senegal,2022,MEDI,1
Senegal,2022,MULT,3
Serbia,2022,AGRI,1
Serbia,2022,BIOC,1
Serbia,2022,CHEM,1
Serbia,2022,ENGI,8
Serbia,2022,MATH,2
Serbia,2022,MEDI,6
Serbia,2022,MULT,2
Serbia,2022,PHAR,1
Serbia,2022,PHYS,55
Serbia,2022,PSYC,5
Seychelles,2022,MULT,1
Sierra Leone,2022,MEDI,1
Singapore,2022,AGRI,3
Singapore,2022,BIOC,4
Singapore,2022,CENG,7
Singapore,2022,CHEM,2
Singapore,2022,COMP,5
Singapore,2022,ECON,1
Singapore,2022,ENER,1
Singapore,2022,ENGI,1
Singapore,2022,ENVI,2
Singapore,2022,IMMU,4
Singapore,2022,MATE,3
Singapore,2022,MATH,3
Singapore,2022,MEDI,34
Singapore,2022,MULT,7
Singapore,2022,NEUR,1
Singapore,2022,NURS,1
Singapore,2022,PHAR,1
Singapore,2022,PHYS,2
Singapore,2022,PSYC,3
Singapore,2022,SOCI,1
Singapore,2022,VETE,2
Slovakia,2022,AGRI,1
Slovakia,2022,BIOC,1
Slovakia,2022,ENGI,1
Slovakia,2022,MATE,1
Slovakia,2022,MATH,2
Slovakia,2022,MEDI,2
Slovakia,2022,MULT,4
Slovakia,2022,PHYS,2
Slovakia,2022,PSYC,3
Slovenia,2022,ENGI,1
Slovenia,2022,MATE,1
Slovenia,2022,MEDI,2
Slovenia,2022,MULT,2
Slovenia,2022,PSYC,1
Somalia,2022,MULT,1
South Africa,2022,AGRI,2
South Africa,2022,BIOC,1
South Africa,2022,COMP,1
South Africa,2022,ENER,1
South Africa,2022,ENVI,1
South Africa,2022,IMMU,1
South Africa,2022,MATE,1
South Africa,2022,MATH,2
South Africa,2022,MEDI,11
South Africa,2022,MULT,6
South Africa,2022,PHAR,1
South Africa,2022,PHYS,1
South Africa,2022,PSYC,2
South Africa,2022,SOCI,1
South Korea,2022,AGRI,9
South Korea,2022,BIOC,3
South Korea,2022,BUSI,1
South Korea,2022,CENG,8
South Korea,2022,CHEM,7
South Korea,2022,COMP,2
South Korea,2022,EART,1
South Korea,2022,ENER,5
South Korea,2022,ENGI,11
South Korea,2022,ENVI,4
South Korea,2022,IMMU,1
South Korea,2022,MATE,6
South Korea,2022,MATH,4
South Korea,2022,MEDI,30
South Korea,2022,MULT,6
South Korea,2022,NEUR,1
South Korea,2022,PHAR,2
South Korea,2022,PHYS,62
South Korea,2022,PSYC,3
South Korea,2022,SOCI,1
Spain,2022,AGRI,5
Spain,2022,BIOC,1
Spain,2022,CENG,1
Spain,2022,CHEM,1
Spain,2022,ENER,2
Spain,2022,ENGI,9
Spain,2022,IMMU,3
Spain,2022,MATH,2
Spain,2022,MEDI,16
Spain,2022,MULT,6
Spain,2022,NEUR,1
Spain,2022,PHAR,2
Spain,2022,PHYS,62
Spain,2022,PSYC,6
Spain,2022,SOCI,1
Sri Lanka,2022,COMP,2
Sri Lanka,2022,ENGI,8
Sri Lanka,2022,MATE,1
Sri Lanka,2022,MEDI,6
Sri Lanka,2022,MULT,1
Sri Lanka,2022,PHAR,1
Sri Lanka,2022,PHYS,55
Sudan,2022,MEDI,2
Sweden,2022,AGRI,4
Sweden,2022,BIOC,3
Sweden,2022,BUSI,1
Sweden,2022,CENG,3
Sweden,2022,CHEM,4
Sweden,2022,COMP,4
Sweden,2022,DENT,3
Sweden,2022,EART,1
Sweden,2022,ENER,6
Sweden,2022,ENGI,2
Sweden,2022,ENVI,3
Sweden,2022,HEAL,1
Sweden,2022,MATE,5
Sweden,2022,MATH,2
Sweden,2022,MEDI,6
Sweden,2022,MULT,8
Sweden,2022,PHAR,2
Sweden,2022,PHYS,4
Sweden,2022,PSYC,5
Sweden,2022,SOCI,4
Switzerland,2022,AGRI,1
Switzerland,2022,BIOC,2
Switzerland,2022,CENG,1
Switzerland,2022,ENER,2
Switzerland,2022,ENGI,8
Switzerland,2022,ENVI,2
Switzerland,2022,IMMU,1
Switzerland,2022,MATH,1
Switzerland,2022,MEDI,12
Switzerland,2022,MULT,6
Switzerland,2022,NEUR,1
Switzerland,2022,PHAR,2
Switzerland,2022,PHYS,59
Switzerland,2022,PSYC,6
Syrian Arab Republic,2022,BIOC,1
Syrian Arab Republic,2022,CHEM,1
Syrian Arab Republic,2022,MEDI,2
Syrian Arab Republic,2022,MULT,1
Taiwan,2022,AGRI,5
Taiwan,2022,BIOC,10
Taiwan,2022,CENG,7
Taiwan,2022,CHEM,4
Taiwan,2022,COMP,4
Taiwan,2022,DENT,1
Taiwan,2022,ENER,10
Taiwan,2022,ENGI,11
Taiwan,2022,ENVI,6
Taiwan,2022,MATE,2
Taiwan,2022,MEDI,35
Taiwan,2022,MULT,5
Taiwan,2022,NEUR,4
Taiwan,2022,PHAR,1
Taiwan,2022,PHYS,59
Taiwan,2022,PSYC,9
Taiwan,2022,SOCI,1
Tanzania,2022,MEDI,3
Tanzania,2022,MULT,1
Thailand,2022,AGRI,275
Thailand,2022,ARTS,54
Thailand,2022,BIOC,248
Thailand,2022,BUSI,64
Thailand,2022,CENG,173
Thailand,2022,CHEM,268
Thailand,2022,COMP,254
Thailand,2022,DECI,5
Thailand,2022,DENT,68
Thailand,2022,EART,49
Thailand,2022,ECON,36
Thailand,2022,ENER,114
Thailand,2022,ENGI,194
Thailand,2022,ENVI,141
Thailand,2022,HEAL,41
Thailand,2022,IMMU,140
Thailand,2022,MATE,170
Thailand,2022,MATH,56
Thailand,2022,MEDI,851
Thailand,2022,MULT,262
Thailand,2022,NEUR,56
Thailand,2022,NURS,28
Thailand,2022,PHAR,82
Thailand,2022,PHYS,151
Thailand,2022,PSYC,48
Thailand,2022,SOCI,159
Thailand,2022,VETE,74
Togo,2022,MULT,1
Trinidad and Tobago,2022,MEDI,1
Tunisia,2022,COMP,1
Tunisia,2022,MEDI,4
Tunisia,2022,MULT,1
Tunisia,2022,PSYC,2
Turkey,2022,AGRI,2
Turkey,2022,BIOC,1
Turkey,2022,CHEM,3
Turkey,2022,ENER,3
Turkey,2022,ENGI,9
Turkey,2022,IMMU,1
Turkey,2022,MATE,1
Turkey,2022,MATH,2
Turkey,2022,MEDI,4
Turkey,2022,MULT,4
Turkey,2022,PHYS,55
Turkey,2022,PSYC,5
Uganda,2022,CHEM,2
Uganda,2022,IMMU,1
Uganda,2022,MEDI,3
Uganda,2022,MULT,3
Uganda,2022,PSYC,2
Ukraine,2022,AGRI,1
Ukraine,2022,BIOC,1
Ukraine,2022,CHEM,1
Ukraine,2022,ENGI,8
Ukraine,2022,MEDI,3
Ukraine,2022,MULT,3
Ukraine,2022,PHYS,55
United Arab Emirates,2022,AGRI,1
United Arab Emirates,2022,CHEM,1
United Arab Emirates,2022,COMP,1
United Arab Emirates,2022,ECON,1
United Arab Emirates,2022,ENGI,1
United Arab Emirates,2022,ENVI,4
United Arab Emirates,2022,MEDI,4
United Arab Emirates,2022,MULT,1
United Arab Emirates,2022,PSYC,3
United Kingdom,2022,AGRI,12
United Kingdom,2022,ARTS,3
United Kingdom,2022,BIOC,17
United Kingdom,2022,BUSI,3
United Kingdom,2022,CENG,7
United Kingdom,2022,CHEM,8
United Kingdom,2022,COMP,2
United Kingdom,2022,DECI,1
United Kingdom,2022,DENT,1
United Kingdom,2022,EART,1
United Kingdom,2022,ECON,2
United Kingdom,2022,ENER,2
United Kingdom,2022,ENGI,17
United Kingdom,2022,ENVI,7
United Kingdom,2022,IMMU,9
United Kingdom,2022,MATE,5
United Kingdom,2022,MATH,6
United Kingdom,2022,MEDI,69
United Kingdom,2022,MULT,18
United Kingdom,2022,NEUR,7
United Kingdom,2022,PHAR,7
United Kingdom,2022,PHYS,63
United Kingdom,2022,PSYC,5
United Kingdom,2022,SOCI,5
United Kingdom,2022,VETE,2
United States,2022,AGRI,60
United States,2022,ARTS,2
United States,2022,BIOC,26
United States,2022,BUSI,12
United States,2022,CENG,12
United States,2022,CHEM,17
United States,2022,COMP,15
United States,2022,DECI,1
United States,2022,DENT,6
United States,2022,EART,3
United States,2022,ECON,13
United States,2022,ENER,7
United States,2022,ENGI,22
United States,2022,ENVI,14
United States,2022,HEAL,9
United States,2022,IMMU,21
United States,2022,MATE,14
United States,2022,MATH,7
United States,2022,MEDI,185
United States,2022,MULT,38
United States,2022,NEUR,12
United States,2022,NURS,13
United States,2022,PHAR,11
United States,2022,PHYS,69
United States,2022,PSYC,13
United States,2022,SOCI,16
United States,2022,VETE,7
Uruguay,2022,MEDI,1
Uruguay,2022,PSYC,2
Uzbekistan,2022,ENGI,5
Uzbekistan,2022,MEDI,2
Uzbekistan,2022,MULT,1
Uzbekistan,2022,PHYS,39
Venezuela,2022,MULT,1
Viet Nam,2022,AGRI,6
Viet Nam,2022,BIOC,4
Viet Nam,2022,BUSI,1
Viet Nam,2022,CENG,4
Viet Nam,2022,CHEM,6
Viet Nam,2022,COMP,2
Viet Nam,2022,DECI,1
Viet Nam,2022,DENT,2
Viet Nam,2022,EART,3
Viet Nam,2022,ENER,4
Viet Nam,2022,ENGI,8
Viet Nam,2022,ENVI,8
Viet Nam,2022,IMMU,3
Viet Nam,2022,MATE,4
Viet Nam,2022,MATH,1
Viet Nam,2022,MEDI,28
Viet Nam,2022,MULT,6
Viet Nam,2022,NURS,2
Viet Nam,2022,PHAR,2
Viet Nam,2022,PSYC,1
Viet Nam,2022,SOCI,1
Viet Nam,2022,VETE,2
Yemen,2022,MATE,1
Yemen,2022,MEDI,2
Zambia,2022,ENVI,1
Zambia,2022,MEDI,1
Zambia,2022,MULT,1
Zimbabwe,2022,MEDI,2
Afghanistan,2023,MEDI,1
Albania,2023,MEDI,3
Algeria,2023,MEDI,1
Algeria,2023,PSYC,1
Argentina,2023,AGRI,1
Argentina,2023,MEDI,16
Argentina,2023,MULT,1
Argentina,2023,NEUR,1
Argentina,2023,PSYC,2
Argentina,2023,SOCI,1
Armenia,2023,ENGI,5
Armenia,2023,MEDI,4
Armenia,2023,PHYS,25
Australia,2023,AGRI,6
Australia,2023,BIOC,10
Australia,2023,BUSI,6
Australia,2023,CENG,2
Australia,2023,CHEM,5
Australia,2023,COMP,1
Australia,2023,DENT,2
Australia,2023,EART,2
Australia,2023,ECON,6
Australia,2023,ENER,2
Australia,2023,ENGI,10
Australia,2023,ENVI,4
Australia,2023,IMMU,3
Australia,2023,MATE,1
Australia,2023,MATH,2
Australia,2023,MEDI,55
Australia,2023,MULT,11
Australia,2023,NEUR,9
Australia,2023,NURS,2
Australia,2023,PHAR,2
Australia,2023,PHYS,10
Australia,2023,PSYC,7
Australia,2023,SOCI,11
Australia,2023,VETE,1
Austria,2023,AGRI,2
Austria,2023,BIOC,1
Austria,2023,CENG,1
Austria,2023,CHEM,4
Austria,2023,ENGI,5
Austria,2023,MATE,3
Austria,2023,MEDI,12
Austria,2023,MULT,4
Austria,2023,NEUR,4
Austria,2023,PHYS,25
Austria,2023,PSYC,2
Austria,2023,SOCI,3
Bahrain,2023,MEDI,2
Bahrain,2023,PSYC,1
Bangladesh,2023,AGRI,2
Bangladesh,2023,BIOC,1
Bangladesh,2023,COMP,1
Bangladesh,2023,EART,1
Bangladesh,2023,ECON,1
Bangladesh,2023,ENER,1
Bangladesh,2023,ENVI,1
Bangladesh,2023,MEDI,8
Bangladesh,2023,PSYC,2
Belarus,2023,ENGI,1
Belarus,2023,MEDI,2
Belarus,2023,PHYS,2
Belarus,2023,PSYC,1
Belgium,2023,AGRI,3
Belgium,2023,CENG,1
Belgium,2023,ENGI,5
Belgium,2023,ENVI,1
Belgium,2023,IMMU,1
Belgium,2023,MATH,1
Belgium,2023,MEDI,15
Belgium,2023,NEUR,1
Belgium,2023,PHYS,26
Belgium,2023,PSYC,4
Benin,2023,MEDI,2
Bhutan,2023,AGRI,1
Bolivia,2023,MEDI,3
Bolivia,2023,SOCI,1
Bosnia and Herzegovina,2023,MEDI,1
Botswana,2023,MEDI,1
Brazil,2023,AGRI,4
Brazil,2023,BIOC,1
Brazil,2023,CENG,1
Brazil,2023,DENT,1
Brazil,2023,ENER,2
Brazil,2023,ENGI,6
Brazil,2023,ENVI,2
Brazil,2023,IMMU,2
Brazil,2023,MATE,1
Brazil,2023,MEDI,34
Brazil,2023,MULT,1
Brazil,2023,NEUR,5
Brazil,2023,PHAR,1
Brazil,2023,PHYS,25
Brazil,2023,PSYC,4
Brazil,2023,SOCI,2
Brunei Darussalam,2023,AGRI,1
Brunei Darussalam,2023,MEDI,1
Bulgaria,2023,AGRI,2
Bulgaria,2023,BIOC,6
Bulgaria,2023,ENGI,5
Bulgaria,2023,IMMU,1
Bulgaria,2023,MEDI,11
Bulgaria,2023,MULT,2
Bulgaria,2023,NEUR,10
Bulgaria,2023,NURS,1
Bulgaria,2023,PHYS,25
Bulgaria,2023,PSYC,4
Bulgaria,2023,SOCI,3
Burundi,2023,MULT,1
Cambodia,2023,BIOC,1
Cambodia,2023,DENT,1
Cambodia,2023,EART,1
Cambodia,2023,ENGI,1
Cambodia,2023,MATE,1
Cambodia,2023,MEDI,4
Cambodia,2023,MULT,1
Cambodia,2023,NEUR,1
Cambodia,2023,NURS,2
Cambodia,2023,PHAR,1
Cambodia,2023,SOCI,2
Cameroon,2023,MEDI,3
Cameroon,2023,NEUR,1
Canada,2023,AGRI,8
Canada,2023,BIOC,3
Canada,2023,CENG,2
Canada,2023,CHEM,4
Canada,2023,ENER,2
Canada,2023,ENGI,4
Canada,2023,ENVI,1
Canada,2023,IMMU,1
Canada,2023,MATE,4
Canada,2023,MATH,1
Canada,2023,MEDI,46
Canada,2023,MULT,3
Canada,2023,NEUR,5
Canada,2023,NURS,1
Canada,2023,PHYS,1
Canada,2023,PSYC,6
Canada,2023,SOCI,3
Canada,2023,VETE,1
Cape Verde,2023,MEDI,1
Cape Verde,2023,PHAR,1
Chile,2023,BIOC,1
Chile,2023,CENG,1
Chile,2023,ENER,1
Chile,2023,ENVI,2
Chile,2023,IMMU,1
Chile,2023,MEDI,11
Chile,2023,MULT,1
Chile,2023,NEUR,2
Chile,2023,PHAR,1
Chile,2023,PHYS,7
Chile,2023,PSYC,4
Chile,2023,SOCI,1
China,2023,AGRI,13
China,2023,ARTS,1
China,2023,BIOC,7
China,2023,CENG,16
China,2023,CHEM,18
China,2023,COMP,4
China,2023,DENT,1
China,2023,EART,4
China,2023,ECON,2
China,2023,ENER,9
China,2023,ENGI,12
China,2023,ENVI,13
China,2023,IMMU,6
China,2023,MATE,11
China,2023,MEDI,40
China,2023,MULT,13
China,2023,NEUR,7
China,2023,NURS,1
China,2023,PHAR,3
China,2023,PHYS,30
China,2023,PSYC,8
China,2023,SOCI,4
Colombia,2023,ENGI,5
Colombia,2023,IMMU,1
Colombia,2023,MEDI,5
Colombia,2023,PHYS,25
Colombia,2023,PSYC,3
Colombia,2023,SOCI,1
Costa Rica,2023,MEDI,1
Costa Rica,2023,PHYS,1
Costa Rica,2023,PSYC,1
Cote d'Ivoire,2023,IMMU,1
Cote d'Ivoire,2023,MEDI,1
Croatia,2023,ENGI,5
Croatia,2023,MEDI,5
Croatia,2023,MULT,1
Croatia,2023,NEUR,2
Croatia,2023,PHAR,1
Croatia,2023,PHYS,25
Croatia,2023,PSYC,1
Croatia,2023,SOCI,1
