Country,Year,Subject Area,Percentage
Israel,2018,Agricultural and Biological Sciences,0.0
Israel,2019,Agricultural and Biological Sciences,0.0
Israel,2020,Agricultural and Biological Sciences,0.0
Israel,2021,Agricultural and Biological Sciences,0.0
Israel,2022,Agricultural and Biological Sciences,0.0
Israel,2023,Agricultural and Biological Sciences,0.0
Israel,2024,Agricultural and Biological Sciences,0.0
Italy,2018,Agricultural and Biological Sciences,0.0
Italy,2019,Agricultural and Biological Sciences,0.0
Italy,2020,Agricultural and Biological Sciences,
Italy,2021,Agricultural and Biological Sciences,0.0
Italy,2022,Agricultural and Biological Sciences,0.0
Italy,2023,Agricultural and Biological Sciences,
Italy,2024,Agricultural and Biological Sciences,
Jamaica,2018,Agricultural and Biological Sciences,4.34
Jamaica,2019,Agricultural and Biological Sciences,4.84
Jamaica,2020,Agricultural and Biological Sciences,5.2
Jamaica,2021,Agricultural and Biological Sciences,4.4
Jamaica,2022,Agricultural and Biological Sciences,7.35
Jamaica,2023,Agricultural and Biological Sciences,4.89
Jamaica,2024,Agricultural and Biological Sciences,4.76
Japan,2018,Agricultural and Biological Sciences,0.0
Japan,2019,Agricultural and Biological Sciences,0.0
Japan,2020,Agricultural and Biological Sciences,0.0
Japan,2021,Agricultural and Biological Sciences,0.0
Japan,2022,Agricultural and Biological Sciences,0.0
Japan,2023,Agricultural and Biological Sciences,0.0
Japan,2024,Agricultural and Biological Sciences,0.0
Jordan,2018,Agricultural and Biological Sciences,4.65
Jordan,2019,Agricultural and Biological Sciences,5.06
Jordan,2020,Agricultural and Biological Sciences,4.59
Jordan,2021,Agricultural and Biological Sciences,4.21
Jordan,2022,Agricultural and Biological Sciences,4.63
Jordan,2023,Agricultural and Biological Sciences,4.38
Jordan,2024,Agricultural and Biological Sciences,5.75
Kazakhstan,2018,Agricultural and Biological Sciences,3.16
Kazakhstan,2019,Agricultural and Biological Sciences,2.88
Kazakhstan,2020,Agricultural and Biological Sciences,3.31
Kazakhstan,2021,Agricultural and Biological Sciences,5.45
Kazakhstan,2022,Agricultural and Biological Sciences,7.54
Kazakhstan,2023,Agricultural and Biological Sciences,9.16
Kazakhstan,2024,Agricultural and Biological Sciences,10.08
Kenya,2018,Agricultural and Biological Sciences,19.87
Kenya,2019,Agricultural and Biological Sciences,17.4
Kenya,2020,Agricultural and Biological Sciences,0.0
Kenya,2021,Agricultural and Biological Sciences,0.0
Kenya,2022,Agricultural and Biological Sciences,0.0
Kenya,2023,Agricultural and Biological Sciences,0.0
Kenya,2024,Agricultural and Biological Sciences,14.86
Kuwait,2018,Agricultural and Biological Sciences,2.46
Kuwait,2019,Agricultural and Biological Sciences,2.46
Kuwait,2020,Agricultural and Biological Sciences,3.31
Kuwait,2021,Agricultural and Biological Sciences,2.89
Kuwait,2022,Agricultural and Biological Sciences,2.32
Kuwait,2023,Agricultural and Biological Sciences,1.95
Kuwait,2024,Agricultural and Biological Sciences,3.09
Kyrgyzstan,2018,Agricultural and Biological Sciences,5.65
Kyrgyzstan,2019,Agricultural and Biological Sciences,5.69
Kyrgyzstan,2020,Agricultural and Biological Sciences,5.76
Kyrgyzstan,2021,Agricultural and Biological Sciences,5.99
Kyrgyzstan,2022,Agricultural and Biological Sciences,5.57
Kyrgyzstan,2023,Agricultural and Biological Sciences,5.76
Kyrgyzstan,2024,Agricultural and Biological Sciences,10.07
Laos,2018,Agricultural and Biological Sciences,18.27
Laos,2019,Agricultural and Biological Sciences,15.09
Laos,2020,Agricultural and Biological Sciences,17.3
Laos,2021,Agricultural and Biological Sciences,18.08
Laos,2022,Agricultural and Biological Sciences,12.77
Laos,2024,Agricultural and Biological Sciences,9.86
Latvia,2018,Agricultural and Biological Sciences,9.11
Latvia,2019,Agricultural and Biological Sciences,8.41
Latvia,2020,Agricultural and Biological Sciences,9.25
Latvia,2021,Agricultural and Biological Sciences,8.09
Latvia,2022,Agricultural and Biological Sciences,7.36
Latvia,2023,Agricultural and Biological Sciences,7.65
Latvia,2024,Agricultural and Biological Sciences,6.83
Lebanon,2018,Agricultural and Biological Sciences,3.33
Lebanon,2019,Agricultural and Biological Sciences,3.33
Lebanon,2020,Agricultural and Biological Sciences,3.95
Lebanon,2021,Agricultural and Biological Sciences,3.99
Lebanon,2022,Agricultural and Biological Sciences,4.78
Lebanon,2023,Agricultural and Biological Sciences,3.84
Lebanon,2024,Agricultural and Biological Sciences,3.57
Liberia,2018,Agricultural and Biological Sciences,5.92
Liberia,2019,Agricultural and Biological Sciences,7.02
Liberia,2020,Agricultural and Biological Sciences,3.12
Liberia,2021,Agricultural and Biological Sciences,6.9
Liberia,2022,Agricultural and Biological Sciences,5.22
Liberia,2023,Agricultural and Biological Sciences,2.87
Liberia,2024,Agricultural and Biological Sciences,4.8
Libya,2018,Agricultural and Biological Sciences,4.93
Libya,2019,Agricultural and Biological Sciences,4.57
Libya,2020,Agricultural and Biological Sciences,5.93
Libya,2021,Agricultural and Biological Sciences,5.65
Libya,2022,Agricultural and Biological Sciences,4.69
Libya,2023,Agricultural and Biological Sciences,3.64
Libya,2024,Agricultural and Biological Sciences,3.14
Lithuania,2018,Agricultural and Biological Sciences,4.88
Lithuania,2019,Agricultural and Biological Sciences,4.82
Lithuania,2020,Agricultural and Biological Sciences,5.38
Lithuania,2021,Agricultural and Biological Sciences,6.22
Lithuania,2022,Agricultural and Biological Sciences,7.35
Lithuania,2023,Agricultural and Biological Sciences,6.78
Lithuania,2024,Agricultural and Biological Sciences,6.4
Luxembourg,2018,Agricultural and Biological Sciences,3.12
Luxembourg,2019,Agricultural and Biological Sciences,2.48
Luxembourg,2020,Agricultural and Biological Sciences,3.0
Luxembourg,2021,Agricultural and Biological Sciences,2.58
Luxembourg,2022,Agricultural and Biological Sciences,2.81
Luxembourg,2023,Agricultural and Biological Sciences,2.67
Luxembourg,2024,Agricultural and Biological Sciences,2.37
Macao,2018,Agricultural and Biological Sciences,2.02
Macao,2019,Agricultural and Biological Sciences,1.78
Macao,2020,Agricultural and Biological Sciences,1.9
Macao,2021,Agricultural and Biological Sciences,1.76
Macao,2022,Agricultural and Biological Sciences,2.76
Macao,2023,Agricultural and Biological Sciences,2.05
Macao,2024,Agricultural and Biological Sciences,2.24
Madagascar,2018,Agricultural and Biological Sciences,25.17
Madagascar,2019,Agricultural and Biological Sciences,25.47
Madagascar,2020,Agricultural and Biological Sciences,28.43
Madagascar,2021,Agricultural and Biological Sciences,23.62
Madagascar,2022,Agricultural and Biological Sciences,33.63
Madagascar,2023,Agricultural and Biological Sciences,24.71
Madagascar,2024,Agricultural and Biological Sciences,22.83
Malawi,2018,Agricultural and Biological Sciences,9.27
Malawi,2019,Agricultural and Biological Sciences,8.0
Malawi,2020,Agricultural and Biological Sciences,7.02
Malawi,2021,Agricultural and Biological Sciences,7.4
Malawi,2022,Agricultural and Biological Sciences,6.3
Malawi,2023,Agricultural and Biological Sciences,5.76
Malawi,2024,Agricultural and Biological Sciences,7.38
Malaysia,2018,Agricultural and Biological Sciences,0.0
Malaysia,2019,Agricultural and Biological Sciences,0.0
Malaysia,2020,Agricultural and Biological Sciences,0.0
Malaysia,2021,Agricultural and Biological Sciences,0.0
Malaysia,2022,Agricultural and Biological Sciences,0.0
Malaysia,2023,Agricultural and Biological Sciences,0.0
Malaysia,2024,Agricultural and Biological Sciences,0.0
Maldives,2018,Agricultural and Biological Sciences,19.67
Maldives,2019,Agricultural and Biological Sciences,12.36
Maldives,2020,Agricultural and Biological Sciences,15.08
Maldives,2021,Agricultural and Biological Sciences,12.92
Maldives,2022,Agricultural and Biological Sciences,12.2
Maldives,2023,Agricultural and Biological Sciences,9.84
Maldives,2024,Agricultural and Biological Sciences,9.7
Mali,2018,Agricultural and Biological Sciences,14.81
Mali,2019,Agricultural and Biological Sciences,12.42
Mali,2020,Agricultural and Biological Sciences,10.85
Mali,2021,Agricultural and Biological Sciences,8.43
Mali,2022,Agricultural and Biological Sciences,10.76
Mali,2023,Agricultural and Biological Sciences,12.41
Mali,2024,Agricultural and Biological Sciences,13.23
Malta,2018,Agricultural and Biological Sciences,4.61
Malta,2019,Agricultural and Biological Sciences,3.78
Malta,2020,Agricultural and Biological Sciences,3.72
Malta,2021,Agricultural and Biological Sciences,3.61
Malta,2022,Agricultural and Biological Sciences,3.52
Malta,2023,Agricultural and Biological Sciences,3.29
Malta,2024,Agricultural and Biological Sciences,3.77
Mauritania,2018,Agricultural and Biological Sciences,9.09
Mauritania,2019,Agricultural and Biological Sciences,8.16
Mauritania,2020,Agricultural and Biological Sciences,6.54
Mauritania,2021,Agricultural and Biological Sciences,8.0
Mauritania,2022,Agricultural and Biological Sciences,9.84
Mauritania,2023,Agricultural and Biological Sciences,8.17
Mauritania,2024,Agricultural and Biological Sciences,10.98
Mauritius,2018,Agricultural and Biological Sciences,9.99
Mauritius,2019,Agricultural and Biological Sciences,10.86
Mauritius,2020,Agricultural and Biological Sciences,11.76
Mauritius,2021,Agricultural and Biological Sciences,9.99
Mauritius,2022,Agricultural and Biological Sciences,6.11
Mauritius,2023,Agricultural and Biological Sciences,7.48
Mauritius,2024,Agricultural and Biological Sciences,5.81
Mexico,2018,Agricultural and Biological Sciences,0.0
Mexico,2019,Agricultural and Biological Sciences,0.0
Mexico,2020,Agricultural and Biological Sciences,0.0
Mexico,2021,Agricultural and Biological Sciences,0.0
Mexico,2022,Agricultural and Biological Sciences,0.0
Mexico,2023,Agricultural and Biological Sciences,0.0
Mexico,2024,Agricultural and Biological Sciences,0.0
Moldova,2018,Agricultural and Biological Sciences,2.3
Moldova,2019,Agricultural and Biological Sciences,4.52
Moldova,2020,Agricultural and Biological Sciences,4.61
Moldova,2021,Agricultural and Biological Sciences,6.81
Moldova,2022,Agricultural and Biological Sciences,4.85
Moldova,2023,Agricultural and Biological Sciences,6.3
Moldova,2024,Agricultural and Biological Sciences,4.68
Monaco,2018,Agricultural and Biological Sciences,9.23
Monaco,2019,Agricultural and Biological Sciences,9.01
Monaco,2020,Agricultural and Biological Sciences,8.87
Monaco,2021,Agricultural and Biological Sciences,7.21
Monaco,2022,Agricultural and Biological Sciences,7.83
Monaco,2023,Agricultural and Biological Sciences,6.91
Monaco,2024,Agricultural and Biological Sciences,9.11
Mongolia,2018,Agricultural and Biological Sciences,8.89
Mongolia,2019,Agricultural and Biological Sciences,8.51
Mongolia,2020,Agricultural and Biological Sciences,10.73
Mongolia,2021,Agricultural and Biological Sciences,9.38
Mongolia,2022,Agricultural and Biological Sciences,7.95
Mongolia,2023,Agricultural and Biological Sciences,9.42
Mongolia,2024,Agricultural and Biological Sciences,10.7
Montenegro,2018,Agricultural and Biological Sciences,7.85
Montenegro,2019,Agricultural and Biological Sciences,9.94
Montenegro,2020,Agricultural and Biological Sciences,8.59
Montenegro,2021,Agricultural and Biological Sciences,7.1
Montenegro,2022,Agricultural and Biological Sciences,9.2
Montenegro,2023,Agricultural and Biological Sciences,7.69
Montenegro,2024,Agricultural and Biological Sciences,5.35
Morocco,2018,Agricultural and Biological Sciences,7.22
Morocco,2019,Agricultural and Biological Sciences,8.46
Morocco,2020,Agricultural and Biological Sciences,10.41
Morocco,2021,Agricultural and Biological Sciences,15.47
Morocco,2023,Agricultural and Biological Sciences,0.0
Morocco,2024,Agricultural and Biological Sciences,0.0
Mozambique,2018,Agricultural and Biological Sciences,12.16
Mozambique,2019,Agricultural and Biological Sciences,12.44
Mozambique,2020,Agricultural and Biological Sciences,12.43
Mozambique,2021,Agricultural and Biological Sciences,11.32
Mozambique,2022,Agricultural and Biological Sciences,11.59
Mozambique,2023,Agricultural and Biological Sciences,12.17
Mozambique,2024,Agricultural and Biological Sciences,11.18
Myanmar,2018,Agricultural and Biological Sciences,12.93
Myanmar,2019,Agricultural and Biological Sciences,11.37
Myanmar,2020,Agricultural and Biological Sciences,12.07
Myanmar,2021,Agricultural and Biological Sciences,12.53
Myanmar,2022,Agricultural and Biological Sciences,15.29
Myanmar,2023,Agricultural and Biological Sciences,10.95
Myanmar,2024,Agricultural and Biological Sciences,15.12
Namibia,2018,Agricultural and Biological Sciences,13.12
Namibia,2019,Agricultural and Biological Sciences,13.9
Namibia,2020,Agricultural and Biological Sciences,10.38
Namibia,2021,Agricultural and Biological Sciences,9.83
Namibia,2022,Agricultural and Biological Sciences,10.06
Namibia,2023,Agricultural and Biological Sciences,9.0
Namibia,2024,Agricultural and Biological Sciences,8.96
Nepal,2018,Agricultural and Biological Sciences,8.6
Nepal,2019,Agricultural and Biological Sciences,12.71
Nepal,2020,Agricultural and Biological Sciences,13.64
Nepal,2021,Agricultural and Biological Sciences,12.48
Nepal,2022,Agricultural and Biological Sciences,10.67
Nepal,2023,Agricultural and Biological Sciences,10.78
Nepal,2024,Agricultural and Biological Sciences,10.6
Netherlands,2018,Agricultural and Biological Sciences,0.0
Netherlands,2019,Agricultural and Biological Sciences,0.0
Netherlands,2020,Agricultural and Biological Sciences,0.0
Netherlands,2021,Agricultural and Biological Sciences,0.0
Netherlands,2022,Agricultural and Biological Sciences,0.0
Netherlands,2023,Agricultural and Biological Sciences,0.0
Netherlands,2024,Agricultural and Biological Sciences,0.0
New Zealand,2018,Agricultural and Biological Sciences,0.0
New Zealand,2019,Agricultural and Biological Sciences,0.0
New Zealand,2020,Agricultural and Biological Sciences,0.0
New Zealand,2021,Agricultural and Biological Sciences,0.0
New Zealand,2022,Agricultural and Biological Sciences,0.0
New Zealand,2023,Agricultural and Biological Sciences,0.0
New Zealand,2024,Agricultural and Biological Sciences,0.0
Nicaragua,2019,Agricultural and Biological Sciences,9.87
Nicaragua,2020,Agricultural and Biological Sciences,11.83
Nicaragua,2021,Agricultural and Biological Sciences,10.96
Nicaragua,2022,Agricultural and Biological Sciences,8.63
Nicaragua,2023,Agricultural and Biological Sciences,9.02
Nicaragua,2024,Agricultural and Biological Sciences,12.44
Niger,2018,Agricultural and Biological Sciences,20.23
Niger,2019,Agricultural and Biological Sciences,16.22
Niger,2020,Agricultural and Biological Sciences,12.57
Niger,2021,Agricultural and Biological Sciences,13.58
Niger,2022,Agricultural and Biological Sciences,11.38
Niger,2023,Agricultural and Biological Sciences,12.23
Niger,2024,Agricultural and Biological Sciences,11.97
Nigeria,2018,Agricultural and Biological Sciences,0.0
Nigeria,2019,Agricultural and Biological Sciences,0.0
Nigeria,2020,Agricultural and Biological Sciences,0.0
Nigeria,2021,Agricultural and Biological Sciences,0.0
Nigeria,2022,Agricultural and Biological Sciences,0.0
Nigeria,2023,Agricultural and Biological Sciences,0.0
Nigeria,2024,Agricultural and Biological Sciences,0.0
North Macedonia,2018,Agricultural and Biological Sciences,4.14
North Macedonia,2019,Agricultural and Biological Sciences,5.7
North Macedonia,2020,Agricultural and Biological Sciences,5.74
