Subject,Identifier,EID,Title,Publication Name,Publication Date,DOI,Cited By Count,Affiliation Country,Year
AGRI,SCOPUS_ID:85083578043,2-s2.0-85083578043,"A remarkable new species of the millipede genus Trachyjulus Peters, 1864 (Diplopoda, Spirostreptida, Cambalopsidae) from Thailand, based both on morphological and molecular evidence",ZooKeys,2020-01-01T00:00:00.000Z,10.3897/zookeys.925.49953,11,Russian Federation,2020
AGRI,SCOPUS_ID:85083578043,2-s2.0-85083578043,"A remarkable new species of the millipede genus Trachyjulus Peters, 1864 (Diplopoda, Spirostreptida, Cambalopsidae) from Thailand, based both on morphological and molecular evidence",ZooKeys,2020-01-01T00:00:00.000Z,10.3897/zookeys.925.49953,11,Thailand,2020
AGRI,SCOPUS_ID:85083665847,2-s2.0-85083665847,Solubilization and in vitro permeation of dovitinib/cyclodextrin complexes and their aggregates,Journal of Inclusion Phenomena and Macrocyclic Chemistry,2020-08-01T00:00:00.000Z,10.1007/s10847-020-00995-y,7,Iceland,2020
AGRI,SCOPUS_ID:85083665847,2-s2.0-85083665847,Solubilization and in vitro permeation of dovitinib/cyclodextrin complexes and their aggregates,Journal of Inclusion Phenomena and Macrocyclic Chemistry,2020-08-01T00:00:00.000Z,10.1007/s10847-020-00995-y,7,Thailand,2020
AGRI,SCOPUS_ID:85083902045,2-s2.0-85083902045,"Effect of dietary inclusion of gynura divaricata (L.) on growth performance, hematology, and carcass fat deposition in broilers",Journal of Poultry Science,2020-01-01T00:00:00.000Z,10.2141/jpsa.0180112,1,Thailand,2020
AGRI,SCOPUS_ID:85084075104,2-s2.0-85084075104,Dominance status and copulatory vocalizations among male stump-tailed macaques in Thailand,Primates,2020-09-01T00:00:00.000Z,10.1007/s10329-020-00820-7,2,Japan,2020
AGRI,SCOPUS_ID:85084075104,2-s2.0-85084075104,Dominance status and copulatory vocalizations among male stump-tailed macaques in Thailand,Primates,2020-09-01T00:00:00.000Z,10.1007/s10329-020-00820-7,2,Thailand,2020
AGRI,SCOPUS_ID:85084124815,2-s2.0-85084124815,"Effects of replacement of para-grass with oil palm compounds on body weight, food intake, nutrient digestibility, rumen functions and blood parameters in goats",Asian-Australasian Journal of Animal Sciences,2020-06-01T00:00:00.000Z,10.5713/ajas.19.0069,2,Japan,2020
AGRI,SCOPUS_ID:85084124815,2-s2.0-85084124815,"Effects of replacement of para-grass with oil palm compounds on body weight, food intake, nutrient digestibility, rumen functions and blood parameters in goats",Asian-Australasian Journal of Animal Sciences,2020-06-01T00:00:00.000Z,10.5713/ajas.19.0069,2,Thailand,2020
AGRI,SCOPUS_ID:85084142278,2-s2.0-85084142278,"Effects of dietary cation and anion difference on eating, ruminal function and plasma leptin in goats under tropical condition",Asian-Australasian Journal of Animal Sciences,2020-06-01T00:00:00.000Z,10.5713/ajas.19.0288,0,Thailand,2020
AGRI,SCOPUS_ID:85084142278,2-s2.0-85084142278,"Effects of dietary cation and anion difference on eating, ruminal function and plasma leptin in goats under tropical condition",Asian-Australasian Journal of Animal Sciences,2020-06-01T00:00:00.000Z,10.5713/ajas.19.0288,0,Viet Nam,2020
AGRI,SCOPUS_ID:85084158590,2-s2.0-85084158590,"Ceropegia graminea (Apocynaceae: Asclepiadoideae), a new species from eastern Thailand",Kew Bulletin,2020-04-01T00:00:00.000Z,10.1007/s12225-020-9869-3,3,Thailand,2020
AGRI,SCOPUS_ID:85084259500,2-s2.0-85084259500,Long-Term Isotope Evidence on the Diet and Habitat Breadth of Pleistocene to Holocene Caprines in Thailand: Implications for the Extirpation and Conservation of Himalayan Gorals,Frontiers in Ecology and Evolution,2020-04-21T00:00:00.000Z,10.3389/fevo.2020.00067,9,France,2020
AGRI,SCOPUS_ID:85084259500,2-s2.0-85084259500,Long-Term Isotope Evidence on the Diet and Habitat Breadth of Pleistocene to Holocene Caprines in Thailand: Implications for the Extirpation and Conservation of Himalayan Gorals,Frontiers in Ecology and Evolution,2020-04-21T00:00:00.000Z,10.3389/fevo.2020.00067,9,Germany,2020
AGRI,SCOPUS_ID:85084259500,2-s2.0-85084259500,Long-Term Isotope Evidence on the Diet and Habitat Breadth of Pleistocene to Holocene Caprines in Thailand: Implications for the Extirpation and Conservation of Himalayan Gorals,Frontiers in Ecology and Evolution,2020-04-21T00:00:00.000Z,10.3389/fevo.2020.00067,9,Thailand,2020
AGRI,SCOPUS_ID:85084439620,2-s2.0-85084439620,Cytokinin accumulation and flowering gene expression are orchestrated for floral meristem development in longan (Dimocarpus longan Lour.) after chemical flower induction,Scientia Horticulturae,2020-08-25T00:00:00.000Z,10.1016/j.scienta.2020.109467,9,Germany,2020
AGRI,SCOPUS_ID:85084439620,2-s2.0-85084439620,Cytokinin accumulation and flowering gene expression are orchestrated for floral meristem development in longan (Dimocarpus longan Lour.) after chemical flower induction,Scientia Horticulturae,2020-08-25T00:00:00.000Z,10.1016/j.scienta.2020.109467,9,Thailand,2020
AGRI,SCOPUS_ID:85084470366,2-s2.0-85084470366,"Visualization of mulberry tea quality using an electronic sensor array, SPME-GC/MS, and sensory evaluation",Food Bioscience,2020-08-01T00:00:00.000Z,10.1016/j.fbio.2020.100593,10,Thailand,2020
AGRI,SCOPUS_ID:85084720657,2-s2.0-85084720657,Cyanidin attenuates methylglyoxal-induced oxidative stress and apoptosis in ins-1 pancreatic β-cells by increasing glyoxalase-1 activity,Nutrients,2020-05-01T00:00:00.000Z,10.3390/nu12051319,13,Thailand,2020
AGRI,SCOPUS_ID:85084720657,2-s2.0-85084720657,Cyanidin attenuates methylglyoxal-induced oxidative stress and apoptosis in ins-1 pancreatic β-cells by increasing glyoxalase-1 activity,Nutrients,2020-05-01T00:00:00.000Z,10.3390/nu12051319,13,United States,2020
AGRI,SCOPUS_ID:85084721016,2-s2.0-85084721016,The role of preoperative parenteral nutrition,Nutrients,2020-05-01T00:00:00.000Z,10.3390/nu12051320,13,Canada,2020
AGRI,SCOPUS_ID:85084721016,2-s2.0-85084721016,The role of preoperative parenteral nutrition,Nutrients,2020-05-01T00:00:00.000Z,10.3390/nu12051320,13,Thailand,2020
AGRI,SCOPUS_ID:85084797221,2-s2.0-85084797221,"Vincetoxicum strigosum (Asclepiadoideae, Apocynaceae), a new species from northeastern Thailand",Phytotaxa,2020-04-09T00:00:00.000Z,10.11646/phytotaxa.438.4.2,1,Thailand,2020
AGRI,SCOPUS_ID:85084991461,2-s2.0-85084991461,"Correction to: Dominance status and copulatory vocalizations among male stump-tailed macaques in Thailand (Primates, (2020), 61, 5, (685-694), 10.1007/s10329-020-00820-7)",Primates,2020-09-01T00:00:00.000Z,10.1007/s10329-020-00830-5,0,Japan,2020
AGRI,SCOPUS_ID:85084991461,2-s2.0-85084991461,"Correction to: Dominance status and copulatory vocalizations among male stump-tailed macaques in Thailand (Primates, (2020), 61, 5, (685-694), 10.1007/s10329-020-00820-7)",Primates,2020-09-01T00:00:00.000Z,10.1007/s10329-020-00830-5,0,Thailand,2020
AGRI,SCOPUS_ID:85085069756,2-s2.0-85085069756,Phylogeography of montane dragons could shed light on the history of forests and diversification processes on Sumatra,Molecular Phylogenetics and Evolution,2020-08-01T00:00:00.000Z,10.1016/j.ympev.2020.106840,7,Indonesia,2020
AGRI,SCOPUS_ID:85085069756,2-s2.0-85085069756,Phylogeography of montane dragons could shed light on the history of forests and diversification processes on Sumatra,Molecular Phylogenetics and Evolution,2020-08-01T00:00:00.000Z,10.1016/j.ympev.2020.106840,7,Mexico,2020
AGRI,SCOPUS_ID:85085069756,2-s2.0-85085069756,Phylogeography of montane dragons could shed light on the history of forests and diversification processes on Sumatra,Molecular Phylogenetics and Evolution,2020-08-01T00:00:00.000Z,10.1016/j.ympev.2020.106840,7,Thailand,2020
AGRI,SCOPUS_ID:85085069756,2-s2.0-85085069756,Phylogeography of montane dragons could shed light on the history of forests and diversification processes on Sumatra,Molecular Phylogenetics and Evolution,2020-08-01T00:00:00.000Z,10.1016/j.ympev.2020.106840,7,United States,2020
AGRI,SCOPUS_ID:85085237413,2-s2.0-85085237413,"Incorporation of anthocyanin-rich riceberry rice in yogurts: Effect on physicochemical properties, antioxidant activity and in vitro gastrointestinal digestion",LWT,2020-07-01T00:00:00.000Z,10.1016/j.lwt.2020.109571,50,Thailand,2020
AGRI,SCOPUS_ID:85085334039,2-s2.0-85085334039,"A new species of buffalo leech in the genus hirudinaria whitman, 1886 (Arhynchobdellida, hirudinidae) from Thailand",ZooKeys,2020-01-01T00:00:00.000Z,10.3897/zookeys.933.49314,4,Japan,2020
AGRI,SCOPUS_ID:85085334039,2-s2.0-85085334039,"A new species of buffalo leech in the genus hirudinaria whitman, 1886 (Arhynchobdellida, hirudinidae) from Thailand",ZooKeys,2020-01-01T00:00:00.000Z,10.3897/zookeys.933.49314,4,Thailand,2020
AGRI,SCOPUS_ID:85085381001,2-s2.0-85085381001,"Two new species of the genus Chironephthya (Octocorallia, Alcyonacea, Nidaliidae, Siphonogorgiinae) from the Gulf of Thailand",Zootaxa,2020-05-25T00:00:00.000Z,10.11646/zootaxa.4780.2.6,0,Japan,2020
AGRI,SCOPUS_ID:85085381001,2-s2.0-85085381001,"Two new species of the genus Chironephthya (Octocorallia, Alcyonacea, Nidaliidae, Siphonogorgiinae) from the Gulf of Thailand",Zootaxa,2020-05-25T00:00:00.000Z,10.11646/zootaxa.4780.2.6,0,Thailand,2020
AGRI,SCOPUS_ID:85085528510,2-s2.0-85085528510,"Parasitism of soldiers of the termite, macrotermes gilvus (Hagen), by the scuttle fly, megaselia scalaris (loew) (diptera: Phoridae)",Insects,2020-05-01T00:00:00.000Z,10.3390/insects11050318,4,Thailand,2020
AGRI,SCOPUS_ID:85085602086,2-s2.0-85085602086,Effects of different pollinators and herbivores on the fruit set height of the mammal-pollinated tree-climbing vine Mucuna macrocarpa,Journal of Forest Research,2020-09-02T00:00:00.000Z,10.1080/13416979.2020.1762308,2,Japan,2020
AGRI,SCOPUS_ID:85085602086,2-s2.0-85085602086,Effects of different pollinators and herbivores on the fruit set height of the mammal-pollinated tree-climbing vine Mucuna macrocarpa,Journal of Forest Research,2020-09-02T00:00:00.000Z,10.1080/13416979.2020.1762308,2,Taiwan,2020
AGRI,SCOPUS_ID:85085602086,2-s2.0-85085602086,Effects of different pollinators and herbivores on the fruit set height of the mammal-pollinated tree-climbing vine Mucuna macrocarpa,Journal of Forest Research,2020-09-02T00:00:00.000Z,10.1080/13416979.2020.1762308,2,Thailand,2020
AGRI,SCOPUS_ID:85085687411,2-s2.0-85085687411,An assessment of the niche centroid hypothesis: Pteropus lylei (Chiroptera),Ecosphere,2020-05-01T00:00:00.000Z,10.1002/ecs2.3134,3,Thailand,2020
AGRI,SCOPUS_ID:85085687411,2-s2.0-85085687411,An assessment of the niche centroid hypothesis: Pteropus lylei (Chiroptera),Ecosphere,2020-05-01T00:00:00.000Z,10.1002/ecs2.3134,3,United States,2020
AGRI,SCOPUS_ID:85085742888,2-s2.0-85085742888,Microwave cooking enhances glycaemic potential of rice: An in vitro study,Malaysian Journal of Nutrition,2020-01-01T00:00:00.000Z,10.31246/MJN-2019-0106,2,Singapore,2020
AGRI,SCOPUS_ID:85085742888,2-s2.0-85085742888,Microwave cooking enhances glycaemic potential of rice: An in vitro study,Malaysian Journal of Nutrition,2020-01-01T00:00:00.000Z,10.31246/MJN-2019-0106,2,Thailand,2020
AGRI,SCOPUS_ID:85085997943,2-s2.0-85085997943,Enhanced production of bryonolic acid in Trichosanthes cucumerina L. (thai cultivar) cell cultures by elicitors and their biological activities,Plants,2020-06-01T00:00:00.000Z,10.3390/plants9060709,10,Thailand,2020
AGRI,SCOPUS_ID:85086227209,2-s2.0-85086227209,"Two new species of the millipede genus plusioglyphiulus silvestri, 1923 from Cambodia (Diplopoda, spirostreptida)",ZooKeys,2020-01-01T00:00:00.000Z,10.3897/zookeys.938.51234,4,Cambodia,2020
AGRI,SCOPUS_ID:85086227209,2-s2.0-85086227209,"Two new species of the millipede genus plusioglyphiulus silvestri, 1923 from Cambodia (Diplopoda, spirostreptida)",ZooKeys,2020-01-01T00:00:00.000Z,10.3897/zookeys.938.51234,4,Russian Federation,2020
AGRI,SCOPUS_ID:85086227209,2-s2.0-85086227209,"Two new species of the millipede genus plusioglyphiulus silvestri, 1923 from Cambodia (Diplopoda, spirostreptida)",ZooKeys,2020-01-01T00:00:00.000Z,10.3897/zookeys.938.51234,4,Thailand,2020
AGRI,SCOPUS_ID:85086274373,2-s2.0-85086274373,Production of non-timber forest products (NTFPS) and diversity of harvesters’ practices and decision-making processes in Northern Thailand community forests Production de produits forestiers non ligneux et diversité des pratiques de récolte et des processus décisionnels des exploitants dans les forêts communautaires du nord de la Thaïlande Producción de productos forestales no leñosos y diversidad de las prácticas de recolección y de los procesos decisorios de los explotadores forestales en los bosques comunales del norte de Tailandia,Bois et Forets des Tropiques,2020-01-01T00:00:00.000Z,10.19182/bft2020.343.a31845,3,France,2020
AGRI,SCOPUS_ID:85086274373,2-s2.0-85086274373,Production of non-timber forest products (NTFPS) and diversity of harvesters’ practices and decision-making processes in Northern Thailand community forests Production de produits forestiers non ligneux et diversité des pratiques de récolte et des processus décisionnels des exploitants dans les forêts communautaires du nord de la Thaïlande Producción de productos forestales no leñosos y diversidad de las prácticas de recolección y de los procesos decisorios de los explotadores forestales en los bosques comunales del norte de Tailandia,Bois et Forets des Tropiques,2020-01-01T00:00:00.000Z,10.19182/bft2020.343.a31845,3,Thailand,2020
AGRI,SCOPUS_ID:85086364894,2-s2.0-85086364894,First evidence of scale drop disease virus in farmed Asian seabass (Lates calcarifer) in Malaysia,Aquaculture,2020-11-15T00:00:00.000Z,10.1016/j.aquaculture.2020.735600,13,Malaysia,2020
AGRI,SCOPUS_ID:85086364894,2-s2.0-85086364894,First evidence of scale drop disease virus in farmed Asian seabass (Lates calcarifer) in Malaysia,Aquaculture,2020-11-15T00:00:00.000Z,10.1016/j.aquaculture.2020.735600,13,Thailand,2020
AGRI,SCOPUS_ID:85086396947,2-s2.0-85086396947,"Revision of the western palaearctic species of aleiodes wesmael (hymenoptera, braconidae, rogadinae). Part 2: Revision of the A. apicalis group",ZooKeys,2020-01-01T00:00:00.000Z,10.3897/zookeys.919.39642,4,China,2020
AGRI,SCOPUS_ID:85086396947,2-s2.0-85086396947,"Revision of the western palaearctic species of aleiodes wesmael (hymenoptera, braconidae, rogadinae). Part 2: Revision of the A. apicalis group",ZooKeys,2020-01-01T00:00:00.000Z,10.3897/zookeys.919.39642,4,Thailand,2020
AGRI,SCOPUS_ID:85086396947,2-s2.0-85086396947,"Revision of the western palaearctic species of aleiodes wesmael (hymenoptera, braconidae, rogadinae). Part 2: Revision of the A. apicalis group",ZooKeys,2020-01-01T00:00:00.000Z,10.3897/zookeys.919.39642,4,United Kingdom,2020
AGRI,SCOPUS_ID:85086472296,2-s2.0-85086472296,Flavor binding property of coconut protein affected by protein-glutaminase: Vanillin-coconut protein model,LWT,2020-08-01T00:00:00.000Z,10.1016/j.lwt.2020.109676,18,Thailand,2020
AGRI,SCOPUS_ID:85086472296,2-s2.0-85086472296,Flavor binding property of coconut protein affected by protein-glutaminase: Vanillin-coconut protein model,LWT,2020-08-01T00:00:00.000Z,10.1016/j.lwt.2020.109676,18,United States,2020
AGRI,SCOPUS_ID:85086510130,2-s2.0-85086510130,Daily inundation induced seasonal variation in the vertical distribution of soil water salinity in an estuarine mangrove forest under a tropical monsoon climate,Ecological Research,2020-07-01T00:00:00.000Z,10.1111/1440-1703.12118,8,Japan,2020
AGRI,SCOPUS_ID:85086510130,2-s2.0-85086510130,Daily inundation induced seasonal variation in the vertical distribution of soil water salinity in an estuarine mangrove forest under a tropical monsoon climate,Ecological Research,2020-07-01T00:00:00.000Z,10.1111/1440-1703.12118,8,Thailand,2020
AGRI,SCOPUS_ID:85086674941,2-s2.0-85086674941,Early nutrition eacademy southeast Asia E-learning for enhancing knowledge on nutrition during the first 1000 days of life,Nutrients,2020-06-01T00:00:00.000Z,10.3390/nu12061817,2,Germany,2020
AGRI,SCOPUS_ID:85086674941,2-s2.0-85086674941,Early nutrition eacademy southeast Asia E-learning for enhancing knowledge on nutrition during the first 1000 days of life,Nutrients,2020-06-01T00:00:00.000Z,10.3390/nu12061817,2,Malaysia,2020
AGRI,SCOPUS_ID:85086674941,2-s2.0-85086674941,Early nutrition eacademy southeast Asia E-learning for enhancing knowledge on nutrition during the first 1000 days of life,Nutrients,2020-06-01T00:00:00.000Z,10.3390/nu12061817,2,Thailand,2020
AGRI,SCOPUS_ID:85086674941,2-s2.0-85086674941,Early nutrition eacademy southeast Asia E-learning for enhancing knowledge on nutrition during the first 1000 days of life,Nutrients,2020-06-01T00:00:00.000Z,10.3390/nu12061817,2,United Kingdom,2020
AGRI,SCOPUS_ID:85086717424,2-s2.0-85086717424,Optimization of microwave-assisted extraction of phenolic compounds in Dendrobium formosum Roxb. ex Lindl. and glucose uptake activity,South African Journal of Botany,2020-08-01T00:00:00.000Z,10.1016/j.sajb.2020.06.009,8,Thailand,2020
AGRI,SCOPUS_ID:85086911662,2-s2.0-85086911662,"Land snail genus Sarika Godwin-Austen, 1907 (Eupulmonata: Ariophantidae) from Cambodia, with description of three new species",European Journal of Taxonomy,2020-01-01T00:00:00.000Z,10.5852/ejt.2020.674,8,Cambodia,2020
AGRI,SCOPUS_ID:85086911662,2-s2.0-85086911662,"Land snail genus Sarika Godwin-Austen, 1907 (Eupulmonata: Ariophantidae) from Cambodia, with description of three new species",European Journal of Taxonomy,2020-01-01T00:00:00.000Z,10.5852/ejt.2020.674,8,Thailand,2020
AGRI,SCOPUS_ID:85087047105,2-s2.0-85087047105,A new species of Trigastrotheca Cameron (Hymenoptera: Braconidae: Braconinae) from Thailand,Zootaxa,2020-06-17T00:00:00.000Z,10.11646/zootaxa.4801.1.10,0,Thailand,2020
AGRI,SCOPUS_ID:85087110424,2-s2.0-85087110424,Peptides obtained from edible mushrooms: Hericium erinaceus offers the ability to scavenge free radicals and induce apoptosis in lung cancer cells in humans,Food and Function,2020-06-01T00:00:00.000Z,10.1039/d0fo00227e,28,Thailand,2020
