filename,dc_title,affiliation_country,srctype,eid,prism_coverDate,prism_aggregationType,subtypeDescription,subject_area_name,subject_area_code,subject_area_abbrev,publicationName,source_id,citedby_count,subtype,prism_doi,dc_identifier,dc_publisher
201900021,Chronic abdominal pain in children: The importance of endoscopy,Thailand,j,2-s2.0-85078109844,2019-12-19T00:00:00.000Z,Journal,Editorial,"Biochemistry, Genetics and Molecular Biology (all)",1300,BIOC,Asian Biomedicine,19300156818,0,ed,10.1515/abm-2019-0038,SCOPUS_ID:85078109844,Sciendomacvetrev@fvm.ukim.edu.mk
201900022,Binder-free centimeter-long V2O5nanofibers on carbon cloth as cathode material for zinc-ion batteries,China,j,2-s2.0-85077085511,2019-12-19T00:00:00.000Z,Journal,Article,"Renewable Energy, Sustainability and the Environment",2105,ENER,Energies,62932,31,ar,10.3390/en13010031,SCOPUS_ID:85077085511,MDPI AGPostfachBaselCH-4005indexing@mdpi.com
201900022,Binder-free centimeter-long V2O5nanofibers on carbon cloth as cathode material for zinc-ion batteries,Japan,j,2-s2.0-85077085511,2019-12-19T00:00:00.000Z,Journal,Article,"Renewable Energy, Sustainability and the Environment",2105,ENER,Energies,62932,31,ar,10.3390/en13010031,SCOPUS_ID:85077085511,MDPI AGPostfachBaselCH-4005indexing@mdpi.com
201900022,Binder-free centimeter-long V2O5nanofibers on carbon cloth as cathode material for zinc-ion batteries,Philippines,j,2-s2.0-85077085511,2019-12-19T00:00:00.000Z,Journal,Article,"Renewable Energy, Sustainability and the Environment",2105,ENER,Energies,62932,31,ar,10.3390/en13010031,SCOPUS_ID:85077085511,MDPI AGPostfachBaselCH-4005indexing@mdpi.com
201900022,Binder-free centimeter-long V2O5nanofibers on carbon cloth as cathode material for zinc-ion batteries,Thailand,j,2-s2.0-85077085511,2019-12-19T00:00:00.000Z,Journal,Article,"Renewable Energy, Sustainability and the Environment",2105,ENER,Energies,62932,31,ar,10.3390/en13010031,SCOPUS_ID:85077085511,MDPI AGPostfachBaselCH-4005indexing@mdpi.com
201900023,"A double masked randomised 4-week, placebo-controlled study in the USA, Thailand and Taiwan to compare the efficacy of oral valganciclovir and topical 2% ganciclovir in the treatment of cytomegalovirus anterior uveitis: Study protocol",Taiwan,j,2-s2.0-85077050811,2019-12-19T00:00:00.000Z,Journal,Article,Medicine (all),2700,MEDI,BMJ Open,19800188003,6,ar,10.1136/bmjopen-2019-033175,SCOPUS_ID:85077050811,BMJ Publishing Groupsubscriptions@bmjgroup.com
201900023,"A double masked randomised 4-week, placebo-controlled study in the USA, Thailand and Taiwan to compare the efficacy of oral valganciclovir and topical 2% ganciclovir in the treatment of cytomegalovirus anterior uveitis: Study protocol",Thailand,j,2-s2.0-85077050811,2019-12-19T00:00:00.000Z,Journal,Article,Medicine (all),2700,MEDI,BMJ Open,19800188003,6,ar,10.1136/bmjopen-2019-033175,SCOPUS_ID:85077050811,BMJ Publishing Groupsubscriptions@bmjgroup.com
201900023,"A double masked randomised 4-week, placebo-controlled study in the USA, Thailand and Taiwan to compare the efficacy of oral valganciclovir and topical 2% ganciclovir in the treatment of cytomegalovirus anterior uveitis: Study protocol",United States,j,2-s2.0-85077050811,2019-12-19T00:00:00.000Z,Journal,Article,Medicine (all),2700,MEDI,BMJ Open,19800188003,6,ar,10.1136/bmjopen-2019-033175,SCOPUS_ID:85077050811,BMJ Publishing Groupsubscriptions@bmjgroup.com
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Armenia,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Austria,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Belarus,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Belgium,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Brazil,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Bulgaria,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,China,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Colombia,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Croatia,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Cyprus,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Czech Republic,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Ecuador,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Egypt,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Estonia,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Finland,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,France,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Georgia,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Germany,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Greece,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Hungary,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,India,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Iran,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Ireland,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Italy,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Latvia,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Lithuania,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Malaysia,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Mexico,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,New Zealand,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Pakistan,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Poland,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Portugal,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Puerto Rico,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Qatar,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Russian Federation,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
201900024,Probing the chiral magnetic wave in pPb and PbPb collisions at √SNN = 5.02 TeV using charge-dependent azimuthal anisotropies,Serbia,j,2-s2.0-85077395426,2019-12-18T00:00:00.000Z,Journal,Article,Nuclear and High Energy Physics,3106,PHYS,Physical Review C,21100829284,15,ar,10.1103/PhysRevC.100.064908,SCOPUS_ID:85077395426,American Physical Societyrevtex@aps.org
