Subject,Identifier,EID,Title,Publication Name,Publication Date,DOI,Cited By Count,Affiliation Country,Year
AGRI,SCOPUS_ID:85127271444,2-s2.0-85127271444,Mating and Reproductive Success in Free-Ranging Stump-Tailed Macaques: Effectiveness of Male–Male Coalition Formation as a Reproductive Strategy,Frontiers in Ecology and Evolution,2022-03-07T00:00:00.000Z,10.3389/fevo.2022.802012,4,Thailand,2022
AGRI,SCOPUS_ID:85127290191,2-s2.0-85127290191,Can programmatic inputs improve adolescent mothers’ access to maternal care in rural Bangladesh? Nine years of evidence from a cohort study,"Journal of Health, Population and Nutrition",2022-12-01T00:00:00.000Z,10.1186/s41043-022-00289-8,0,Bangladesh,2022
AGRI,SCOPUS_ID:85127290191,2-s2.0-85127290191,Can programmatic inputs improve adolescent mothers’ access to maternal care in rural Bangladesh? Nine years of evidence from a cohort study,"Journal of Health, Population and Nutrition",2022-12-01T00:00:00.000Z,10.1186/s41043-022-00289-8,0,Thailand,2022
AGRI,SCOPUS_ID:85127290191,2-s2.0-85127290191,Can programmatic inputs improve adolescent mothers’ access to maternal care in rural Bangladesh? Nine years of evidence from a cohort study,"Journal of Health, Population and Nutrition",2022-12-01T00:00:00.000Z,10.1186/s41043-022-00289-8,0,United States,2022
AGRI,SCOPUS_ID:85127474150,2-s2.0-85127474150,Application of activated carbon derived from bacterial cellulose for mesoporous HZSM-5 catalyst synthesis and performances of catalyst in bioethanol dehydration,Biomass and Bioenergy,2022-05-01T00:00:00.000Z,10.1016/j.biombioe.2022.106440,2,New Zealand,2022
AGRI,SCOPUS_ID:85127474150,2-s2.0-85127474150,Application of activated carbon derived from bacterial cellulose for mesoporous HZSM-5 catalyst synthesis and performances of catalyst in bioethanol dehydration,Biomass and Bioenergy,2022-05-01T00:00:00.000Z,10.1016/j.biombioe.2022.106440,2,Thailand,2022
AGRI,SCOPUS_ID:85127587761,2-s2.0-85127587761,"Plastid Genome of Equisetum xylochaetum from the Atacama Desert, Chile and the Relationships of Equisetum Based on Frequently Used Plastid Genes and Network Analysis",Plants,2022-04-01T00:00:00.000Z,10.3390/plants11071001,0,Chile,2022
AGRI,SCOPUS_ID:85127587761,2-s2.0-85127587761,"Plastid Genome of Equisetum xylochaetum from the Atacama Desert, Chile and the Relationships of Equisetum Based on Frequently Used Plastid Genes and Network Analysis",Plants,2022-04-01T00:00:00.000Z,10.3390/plants11071001,0,Thailand,2022
AGRI,SCOPUS_ID:85127587761,2-s2.0-85127587761,"Plastid Genome of Equisetum xylochaetum from the Atacama Desert, Chile and the Relationships of Equisetum Based on Frequently Used Plastid Genes and Network Analysis",Plants,2022-04-01T00:00:00.000Z,10.3390/plants11071001,0,United States,2022
AGRI,SCOPUS_ID:85127697702,2-s2.0-85127697702,An update on the evolutionary origin of aglomerular kidney with structural and ultrastructural descriptions of the kidney in three fish species,Journal of Fish Biology,2022-05-01T00:00:00.000Z,10.1111/jfb.15045,3,Thailand,2022
AGRI,SCOPUS_ID:85127697702,2-s2.0-85127697702,An update on the evolutionary origin of aglomerular kidney with structural and ultrastructural descriptions of the kidney in three fish species,Journal of Fish Biology,2022-05-01T00:00:00.000Z,10.1111/jfb.15045,3,United States,2022
AGRI,SCOPUS_ID:85127738084,2-s2.0-85127738084,Phenylpropanoid biosynthetic gene expression and nutrient uptake kinetics for enhanced rosmarinic acid production in suspension cultured cells of Halodule pinifolia,Algal Research,2022-05-01T00:00:00.000Z,10.1016/j.algal.2022.102675,2,India,2022
AGRI,SCOPUS_ID:85127738084,2-s2.0-85127738084,Phenylpropanoid biosynthetic gene expression and nutrient uptake kinetics for enhanced rosmarinic acid production in suspension cultured cells of Halodule pinifolia,Algal Research,2022-05-01T00:00:00.000Z,10.1016/j.algal.2022.102675,2,Thailand,2022
AGRI,SCOPUS_ID:85127813699,2-s2.0-85127813699,"Multigene phylogeny reveals the ribbed shell morphotypes in the land snail genus Sarika (Eupulmonata: Ariophantidae), with description of two new species from Thailand and Myanmar",Contributions to Zoology,2022-01-01T00:00:00.000Z,10.1163/18759866-bja10027,1,Thailand,2022
AGRI,SCOPUS_ID:85127813699,2-s2.0-85127813699,"Multigene phylogeny reveals the ribbed shell morphotypes in the land snail genus Sarika (Eupulmonata: Ariophantidae), with description of two new species from Thailand and Myanmar",Contributions to Zoology,2022-01-01T00:00:00.000Z,10.1163/18759866-bja10027,1,United Kingdom,2022
AGRI,SCOPUS_ID:85128024240,2-s2.0-85128024240,"Spermatozoon of the wild scalloped perchlet, Ambassis nalua (Hamilton, 1822): Ultrastructure and morphometric analysis",Veterinary Integrative Sciences,2022-01-01T00:00:00.000Z,10.12982/VIS.2022.016,1,Thailand,2022
AGRI,SCOPUS_ID:85128024240,2-s2.0-85128024240,"Spermatozoon of the wild scalloped perchlet, Ambassis nalua (Hamilton, 1822): Ultrastructure and morphometric analysis",Veterinary Integrative Sciences,2022-01-01T00:00:00.000Z,10.12982/VIS.2022.016,1,United States,2022
AGRI,SCOPUS_ID:85128031801,2-s2.0-85128031801,An In-silico Approach for Identifying Phytochemical Inhibitors Against Nervous Necrosis Virus (NNV) in Asian Sea Bass by Targeting Capsid Protein,Genetics of Aquatic Organisms,2022-01-01T00:00:00.000Z,10.4194/GA487,4,Bangladesh,2022
AGRI,SCOPUS_ID:85128031801,2-s2.0-85128031801,An In-silico Approach for Identifying Phytochemical Inhibitors Against Nervous Necrosis Virus (NNV) in Asian Sea Bass by Targeting Capsid Protein,Genetics of Aquatic Organisms,2022-01-01T00:00:00.000Z,10.4194/GA487,4,Thailand,2022
AGRI,SCOPUS_ID:85128077989,2-s2.0-85128077989,Functional Annotation of Uncharacterized Protein from Photobacterium damselae subsp. piscicida (Pasteurella piscicida) and Comparison of Drug Target Between Conventional Medicine and Phytochemical Compound Against Disease Treatment in Fish: An In-silico Approach,Genetics of Aquatic Organisms,2022-01-01T00:00:00.000Z,10.4194/GA453,6,Bangladesh,2022
AGRI,SCOPUS_ID:85128077989,2-s2.0-85128077989,Functional Annotation of Uncharacterized Protein from Photobacterium damselae subsp. piscicida (Pasteurella piscicida) and Comparison of Drug Target Between Conventional Medicine and Phytochemical Compound Against Disease Treatment in Fish: An In-silico Approach,Genetics of Aquatic Organisms,2022-01-01T00:00:00.000Z,10.4194/GA453,6,Thailand,2022
AGRI,SCOPUS_ID:85128149737,2-s2.0-85128149737,Mitochondrial phylogenomics and mitogenome organization in the parasitoid wasp family Braconidae (Hymenoptera: Ichneumonoidea),BMC Ecology and Evolution,2022-12-01T00:00:00.000Z,10.1186/s12862-022-01983-1,8,Canada,2022
AGRI,SCOPUS_ID:85128149737,2-s2.0-85128149737,Mitochondrial phylogenomics and mitogenome organization in the parasitoid wasp family Braconidae (Hymenoptera: Ichneumonoidea),BMC Ecology and Evolution,2022-12-01T00:00:00.000Z,10.1186/s12862-022-01983-1,8,France,2022
AGRI,SCOPUS_ID:85128149737,2-s2.0-85128149737,Mitochondrial phylogenomics and mitogenome organization in the parasitoid wasp family Braconidae (Hymenoptera: Ichneumonoidea),BMC Ecology and Evolution,2022-12-01T00:00:00.000Z,10.1186/s12862-022-01983-1,8,Mexico,2022
AGRI,SCOPUS_ID:85128149737,2-s2.0-85128149737,Mitochondrial phylogenomics and mitogenome organization in the parasitoid wasp family Braconidae (Hymenoptera: Ichneumonoidea),BMC Ecology and Evolution,2022-12-01T00:00:00.000Z,10.1186/s12862-022-01983-1,8,Poland,2022
AGRI,SCOPUS_ID:85128149737,2-s2.0-85128149737,Mitochondrial phylogenomics and mitogenome organization in the parasitoid wasp family Braconidae (Hymenoptera: Ichneumonoidea),BMC Ecology and Evolution,2022-12-01T00:00:00.000Z,10.1186/s12862-022-01983-1,8,Russian Federation,2022
AGRI,SCOPUS_ID:85128149737,2-s2.0-85128149737,Mitochondrial phylogenomics and mitogenome organization in the parasitoid wasp family Braconidae (Hymenoptera: Ichneumonoidea),BMC Ecology and Evolution,2022-12-01T00:00:00.000Z,10.1186/s12862-022-01983-1,8,Thailand,2022
AGRI,SCOPUS_ID:85128149737,2-s2.0-85128149737,Mitochondrial phylogenomics and mitogenome organization in the parasitoid wasp family Braconidae (Hymenoptera: Ichneumonoidea),BMC Ecology and Evolution,2022-12-01T00:00:00.000Z,10.1186/s12862-022-01983-1,8,United States,2022
AGRI,SCOPUS_ID:85128242774,2-s2.0-85128242774,Designing a novel mRNA vaccine against Vibrio harveyi infection in fish: an immunoinformatics approach,Genomics and Informatics,2022-03-01T00:00:00.000Z,10.5808/gi.21065,6,Bangladesh,2022
AGRI,SCOPUS_ID:85128242774,2-s2.0-85128242774,Designing a novel mRNA vaccine against Vibrio harveyi infection in fish: an immunoinformatics approach,Genomics and Informatics,2022-03-01T00:00:00.000Z,10.5808/gi.21065,6,Pakistan,2022
AGRI,SCOPUS_ID:85128242774,2-s2.0-85128242774,Designing a novel mRNA vaccine against Vibrio harveyi infection in fish: an immunoinformatics approach,Genomics and Informatics,2022-03-01T00:00:00.000Z,10.5808/gi.21065,6,Thailand,2022
AGRI,SCOPUS_ID:85128243165,2-s2.0-85128243165,Product development of ice cream stick from raw banana powder,Journal of Food Science and Technology,2022-08-01T00:00:00.000Z,10.1007/s13197-022-05448-7,0,Thailand,2022
AGRI,SCOPUS_ID:85128263834,2-s2.0-85128263834,Growth kinetics and fermentation properties of autochthonous yeasts in pineapple juice fermentation for starter culture development,International Journal of Food Microbiology,2022-06-16T00:00:00.000Z,10.1016/j.ijfoodmicro.2022.109636,3,Thailand,2022
AGRI,SCOPUS_ID:85128364491,2-s2.0-85128364491,"Convergent evolution of Amphidromus-like colourful arboreal snails and phylogenetic relationship of East Asian camaenids, with description of a new Aegistohadra species (Helicoidei: Camaenidae: Bradybaeninae)",Invertebrate Systematics,2022-04-01T00:00:00.000Z,10.1071/IS21015,5,Taiwan,2022
AGRI,SCOPUS_ID:85128364491,2-s2.0-85128364491,"Convergent evolution of Amphidromus-like colourful arboreal snails and phylogenetic relationship of East Asian camaenids, with description of a new Aegistohadra species (Helicoidei: Camaenidae: Bradybaeninae)",Invertebrate Systematics,2022-04-01T00:00:00.000Z,10.1071/IS21015,5,Thailand,2022
AGRI,SCOPUS_ID:85128515254,2-s2.0-85128515254,"The Effect of Fermentable, Oligosaccharides, Disaccharides, Monosaccharides, and Polyols (FODMAP) Meals on Transient Lower Esophageal Relaxations (TLESR) in Gastroesophageal Reflux Disease (GERD) Patients with Overlapping Irritable Bowel Syndrome (IBS)",Nutrients,2022-05-01T00:00:00.000Z,10.3390/nu14091755,0,Thailand,2022
AGRI,SCOPUS_ID:85128724831,2-s2.0-85128724831,Exogenous trehalose alleviates chilling injury of ‘Kim Ju’ guava by modulating soluble sugar and energy metabolisms,Scientia Horticulturae,2022-07-27T00:00:00.000Z,10.1016/j.scienta.2022.111138,6,Thailand,2022
AGRI,SCOPUS_ID:85128731630,2-s2.0-85128731630,Morpho-anatomical characterization and DNA barcoding of Achillea millefolium L.,Biodiversitas,2022-01-01T00:00:00.000Z,10.13057/biodiv/d230430,3,Indonesia,2022
AGRI,SCOPUS_ID:85128731630,2-s2.0-85128731630,Morpho-anatomical characterization and DNA barcoding of Achillea millefolium L.,Biodiversitas,2022-01-01T00:00:00.000Z,10.13057/biodiv/d230430,3,Thailand,2022
AGRI,SCOPUS_ID:85129122431,2-s2.0-85129122431,Evaluation of Sacha Inchi (Plukenetia volubilis L.) By-Products as Valuable and Sustainable Sources of Health Benefits,Horticulturae,2022-04-01T00:00:00.000Z,10.3390/horticulturae8040344,2,Thailand,2022
AGRI,SCOPUS_ID:85129126915,2-s2.0-85129126915,Imaging Technology for Promoting Live Streaming in Thai Traditional Long-Boat Racing,LifeTech 2022 - 2022 IEEE 4th Global Conference on Life Sciences and Technologies,2022-01-01T00:00:00.000Z,10.1109/LifeTech53646.2022.9754758,1,Japan,2022
AGRI,SCOPUS_ID:85129126915,2-s2.0-85129126915,Imaging Technology for Promoting Live Streaming in Thai Traditional Long-Boat Racing,LifeTech 2022 - 2022 IEEE 4th Global Conference on Life Sciences and Technologies,2022-01-01T00:00:00.000Z,10.1109/LifeTech53646.2022.9754758,1,Thailand,2022
AGRI,SCOPUS_ID:85129165490,2-s2.0-85129165490,"Potassium Fulvate for Improving Nutrient Status, Photosynthesis, and Agronomic Traits of Maize",Communications in Soil Science and Plant Analysis,2022-01-01T00:00:00.000Z,10.1080/00103624.2022.2063309,0,Thailand,2022
AGRI,SCOPUS_ID:85129237912,2-s2.0-85129237912,The Influence of Agrochemicals on Macroinvertebrate Community Structure in Various Agricultural Rivers in Jember Regency,Journal of Tropical Biodiversity and Biotechnology,2022-04-01T00:00:00.000Z,10.22146/jtbb.69425,0,Indonesia,2022
AGRI,SCOPUS_ID:85129237912,2-s2.0-85129237912,The Influence of Agrochemicals on Macroinvertebrate Community Structure in Various Agricultural Rivers in Jember Regency,Journal of Tropical Biodiversity and Biotechnology,2022-04-01T00:00:00.000Z,10.22146/jtbb.69425,0,Thailand,2022
AGRI,SCOPUS_ID:85129452439,2-s2.0-85129452439,"Role of LOC_Os01g68450, Containing DUF2358, in Salt Tolerance is Mediated via Adaptation of Absorbed Light Energy Dissipation",Plants,2022-05-01T00:00:00.000Z,10.3390/plants11091233,0,Czech Republic,2022
AGRI,SCOPUS_ID:85129452439,2-s2.0-85129452439,"Role of LOC_Os01g68450, Containing DUF2358, in Salt Tolerance is Mediated via Adaptation of Absorbed Light Energy Dissipation",Plants,2022-05-01T00:00:00.000Z,10.3390/plants11091233,0,Thailand,2022
AGRI,SCOPUS_ID:85129452439,2-s2.0-85129452439,"Role of LOC_Os01g68450, Containing DUF2358, in Salt Tolerance is Mediated via Adaptation of Absorbed Light Energy Dissipation",Plants,2022-05-01T00:00:00.000Z,10.3390/plants11091233,0,United States,2022
AGRI,SCOPUS_ID:85129513993,2-s2.0-85129513993,Fractionation of foam-mat dried rice bean hydrolysates using membrane filtration and solid phase extraction: Peptide- and phenolic-based fractions with bioactive potential,Food Research International,2022-07-01T00:00:00.000Z,10.1016/j.foodres.2022.111274,1,Thailand,2022
AGRI,SCOPUS_ID:85129513993,2-s2.0-85129513993,Fractionation of foam-mat dried rice bean hydrolysates using membrane filtration and solid phase extraction: Peptide- and phenolic-based fractions with bioactive potential,Food Research International,2022-07-01T00:00:00.000Z,10.1016/j.foodres.2022.111274,1,United Kingdom,2022
AGRI,SCOPUS_ID:85129548764,2-s2.0-85129548764,Pharmacokinetics and pharmacokinetic/pharmacodynamic-based dosing regimens of long-acting oxytetracycline in Nile tilapia (Oreochromis niloticus) broodstock to minimize selection of drug resistance,Aquaculture,2022-08-30T00:00:00.000Z,10.1016/j.aquaculture.2022.738302,0,Thailand,2022
AGRI,SCOPUS_ID:85129640019,2-s2.0-85129640019,"Improving encapsulating efficiency, stability, and antioxidant activity of catechin nanoemulsion using foam mat freeze-drying: The effect of wall material types and concentrations",LWT,2022-06-01T00:00:00.000Z,10.1016/j.lwt.2022.113478,6,Thailand,2022
AGRI,SCOPUS_ID:85129833359,2-s2.0-85129833359,Biomethanation Potential and Enhancement of Acacia Leaves Waste Via Pretreatment and Co-Digestion Strategy,Journal of Ecological Engineering,2022-01-01T00:00:00.000Z,10.12911/22998993/147405,1,Thailand,2022
AGRI,SCOPUS_ID:85129892413,2-s2.0-85129892413,"The potency of selected ethnomedicinal plants from East Kalimantan, Indonesia as antidiabetic agents and free-radical scavengers",Biodiversitas,2022-01-01T00:00:00.000Z,10.13057/biodiv/d230458,5,Indonesia,2022
AGRI,SCOPUS_ID:85129892413,2-s2.0-85129892413,"The potency of selected ethnomedicinal plants from East Kalimantan, Indonesia as antidiabetic agents and free-radical scavengers",Biodiversitas,2022-01-01T00:00:00.000Z,10.13057/biodiv/d230458,5,Thailand,2022
AGRI,SCOPUS_ID:85130146633,2-s2.0-85130146633,"Probabilistic estimation and statuses of total, bioaccessible and inorganic arsenic accumulation in commercial white and brown rice in Thailand",Food Additives and Contaminants: Part B Surveillance,2022-01-01T00:00:00.000Z,10.1080/19393210.2022.2074146,0,Thailand,2022
AGRI,SCOPUS_ID:85130150221,2-s2.0-85130150221,Calcium Mediated Cold Acclimation in Plants: Underlying Signaling and Molecular Mechanisms,Frontiers in Plant Science,2022-04-27T00:00:00.000Z,10.3389/fpls.2022.855559,9,India,2022
AGRI,SCOPUS_ID:85130150221,2-s2.0-85130150221,Calcium Mediated Cold Acclimation in Plants: Underlying Signaling and Molecular Mechanisms,Frontiers in Plant Science,2022-04-27T00:00:00.000Z,10.3389/fpls.2022.855559,9,Saudi Arabia,2022
AGRI,SCOPUS_ID:85130150221,2-s2.0-85130150221,Calcium Mediated Cold Acclimation in Plants: Underlying Signaling and Molecular Mechanisms,Frontiers in Plant Science,2022-04-27T00:00:00.000Z,10.3389/fpls.2022.855559,9,Thailand,2022
AGRI,SCOPUS_ID:85130245454,2-s2.0-85130245454,Aqueous Extracts of Lemon Basil Straw as Chemical Stimulator for Gray Oyster Mushroom Cultivation,Foods,2022-05-01T00:00:00.000Z,10.3390/foods11091370,1,Thailand,2022
AGRI,SCOPUS_ID:85130381692,2-s2.0-85130381692,Diversity and antimicrobial susceptibility profiles of Aeromonas spp. isolated from diseased freshwater fishes in Thailand,Journal of Fish Diseases,2022-08-01T00:00:00.000Z,10.1111/jfd.13650,2,Indonesia,2022
AGRI,SCOPUS_ID:85130381692,2-s2.0-85130381692,Diversity and antimicrobial susceptibility profiles of Aeromonas spp. isolated from diseased freshwater fishes in Thailand,Journal of Fish Diseases,2022-08-01T00:00:00.000Z,10.1111/jfd.13650,2,Thailand,2022
AGRI,SCOPUS_ID:85130425845,2-s2.0-85130425845,"Production of glycogen, PHB, biohydrogen, NAD(P)H, and proteins in Synechocystis sp. PCC 6803 disrupted in metabolically linked biosynthetic pathway(s)",Journal of Applied Phycology,2022-08-01T00:00:00.000Z,10.1007/s10811-022-02759-2,1,Thailand,2022
