Subject,Identifier,EID,Title,Creator,Publication Name,Publication Date,DOI,Cited By Count,Affiliation Name,Affiliation City,Affiliation Country,Year
MULT,SCOPUS_ID:85208994843,2-s2.0-85208994843,The first interneuron of the mouse visual system is tailored to the natural environment through morphology and electrical coupling,Spinelli M.,iScience,2024-12-20,10.1016/j.isci.2024.111276,0,Universität Oldenburg,Oldenburg,Germany,2024
MULT,SCOPUS_ID:85208987400,2-s2.0-85208987400,Primary tumor resection in de novo metastatic breast cancer from an oligometastatic perspective: A systematic review and meta-analysis,Wu C.,iScience,2024-12-20,10.1016/j.isci.2024.111224,0,China Medical University Shenyang,Shenyang,China,2024
MULT,SCOPUS_ID:85208974013,2-s2.0-85208974013,Staphylococcus aureus induced trained immunity in macrophages confers heterologous protection against gram-negative bacterial infection,Carlile S.R.,iScience,2024-12-20,10.1016/j.isci.2024.111284,0,Trinity College Dublin,Dublin,Ireland,2024
MULT,SCOPUS_ID:85208972973,2-s2.0-85208972973,Exploring structured molecular landscape from single-cell multi-omics data by an explainable multimodal model,Tang H.,iScience,2024-12-20,10.1016/j.isci.2024.111131,0,Foshan University,Foshan,China,2024
MULT,SCOPUS_ID:85208972091,2-s2.0-85208972091,Investigate the changes of aged lithium iron phosphate batteries from a mechanical perspective,Wang H.,iScience,2024-12-20,10.1016/j.isci.2024.111300,0,Chongqing University,Chongqing,China,2024
MULT,SCOPUS_ID:85208961378,2-s2.0-85208961378,Myocardial blood flow mechanism of mental stress-induced myocardial ischemia in women with ANOCA,Yin H.,iScience,2024-12-20,10.1016/j.isci.2024.111302,0,Shenzhen People's Hospital,Shenzhen,China,2024
MULT,SCOPUS_ID:85208953038,2-s2.0-85208953038,Bitter taste receptor T2R14-Gαi coupling mediates innate immune responses to microbial quorum sensing molecules in cystic fibrosis,Singh N.,iScience,2024-12-20,10.1016/j.isci.2024.111286,0,Rady Faculty of Health Sciences,Winnipeg,Canada,2024
MULT,SCOPUS_ID:85208949190,2-s2.0-85208949190,A unified-field theory of genome organization and gene regulation,Negro G.,iScience,2024-12-20,10.1016/j.isci.2024.111218,0,The University of Edinburgh,Edinburgh,United Kingdom,2024
MULT,SCOPUS_ID:85208946215,2-s2.0-85208946215,"Identification and characterization of MADS-box gene family in flax, Linum usitatissimum L. and its role under abiotic stress",Lu J.,iScience,2024-12-20,10.1016/j.isci.2024.111092,0,Jilin Agricultural University,Changchun,China,2024
MULT,SCOPUS_ID:85208940001,2-s2.0-85208940001,Radiative cooling technology with artificial intelligence,Jung Y.,iScience,2024-12-20,10.1016/j.isci.2024.111325,0,Applied Nano and Thermal Science Lab,Seoul,South Korea,2024
MULT,SCOPUS_ID:85208931980,2-s2.0-85208931980,IFRD1 is required for maintenance of bladder epithelial homeostasis,Fashemi B.E.,iScience,2024-12-20,10.1016/j.isci.2024.111282,0,Washington University School of Medicine in St. Louis,St. Louis,United States,2024
MULT,SCOPUS_ID:85208929769,2-s2.0-85208929769,Sustainable and smart rail transit based on advanced self-powered sensing technology,Tang H.,iScience,2024-12-20,10.1016/j.isci.2024.111306,0,Southwest Jiaotong University,Chengdu,China,2024
MULT,SCOPUS_ID:85208919766,2-s2.0-85208919766,"Histatins, proangiogenic molecules with therapeutic implications in regenerative medicine",Tapia H.,iScience,2024-12-20,10.1016/j.isci.2024.111309,0,Instituto Milenio en Inmunología e Inmunoterapia,Santiago,Chile,2024
MULT,SCOPUS_ID:85208770999,2-s2.0-85208770999,The ghost of ice ages past: Impact of Last Glacial Maximum landscapes on modern biodiversity,Nekola J.C.,iScience,2024-12-20,10.1016/j.isci.2024.111272,0,Masaryk University,Brno,Czech Republic,2024
MULT,SCOPUS_ID:85208767747,2-s2.0-85208767747,Measurement of trace <sup>129</sup>I in natural water with ozone reaction for effective separation of spectral interferences,Zhu Y.,iScience,2024-12-20,10.1016/j.isci.2024.111138,0,National Metrology Institute of Japan,Tsukuba,Japan,2024
MULT,SCOPUS_ID:85208765966,2-s2.0-85208765966,Mathematical multi-compartment modeling of chronic lymphocytic leukemia cell kinetics under ibrutinib,Schulz M.,iScience,2024-12-20,10.1016/j.isci.2024.111242,0,Helmholtz Center Munich German Research Center for Environmental Health,Oberschleissheim,Germany,2024
MULT,SCOPUS_ID:85208763806,2-s2.0-85208763806,Deep learning-based hyperspectral image correction and unmixing for brain tumor surgery,Black D.,iScience,2024-12-20,10.1016/j.isci.2024.111273,0,The University of British Columbia,Vancouver,Canada,2024
MULT,SCOPUS_ID:85208762881,2-s2.0-85208762881,Distinct effects of sacituzumab govitecan and berzosertib on DNA damage response in ovarian cancer,Nair J.R.,iScience,2024-12-20,10.1016/j.isci.2024.111283,0,National Cancer Institute (NCI),Rockville,United States,2024
MULT,SCOPUS_ID:85208759352,2-s2.0-85208759352,Communication subspace dynamics of the canonical olfactory pathway,Gonzalez J.,iScience,2024-12-20,10.1016/j.isci.2024.111275,0,Universidad de la Republica Facultad de Medicina,Montevideo,Uruguay,2024
MULT,SCOPUS_ID:85208737580,2-s2.0-85208737580,Adjuvant treatment after neoadjuvant immunotherapy in patients with non-small cell lung cancer,Zhao J.,iScience,2024-12-20,10.1016/j.isci.2024.111281,0,Shandong First Medical University &amp; Shandong Academy of Medical Sciences,Jinan,China,2024
MULT,SCOPUS_ID:85208687304,2-s2.0-85208687304,Autophagy in reproduction and pregnancy-associated diseases,Singh A.,iScience,2024-12-20,10.1016/j.isci.2024.111268,0,National Institute of Environmental Health Sciences (NIEHS),Research Triangle Park,United States,2024
MULT,SCOPUS_ID:85208684389,2-s2.0-85208684389,"Hard shell, soft blue-green core: Ecology, processes, and modern applications of calcification in terrestrial cyanobacteria",Jung P.,iScience,2024-12-20,10.1016/j.isci.2024.111280,0,Fachhochschule Kaiserslautern,Kaiserslautern,Germany,2024
MULT,SCOPUS_ID:85208539222,2-s2.0-85208539222,"Evolution of queen pheromone receptor tuning in four honeybee species (Hymenoptera, Apidae, Apis)",Mariette J.,iScience,2024-12-20,10.1016/j.isci.2024.111243,0,"Evolution, Génomes, Comportement et Ecologie",Gif-sur-Yvette,France,2024
MULT,SCOPUS_ID:85208507233,2-s2.0-85208507233,A digital tool for multidimensional assessment and prediction of treatment effectiveness in chronic pain management,Rigoard P.,iScience,2024-12-20,10.1016/j.isci.2024.111200,0,Université de Poitiers,Poitiers,France,2024
MULT,SCOPUS_ID:85208503494,2-s2.0-85208503494,C5aR1-positive adipocytes mediate non-shivering thermogenesis in neonatal mice,Wang H.Y.,iScience,2024-12-20,10.1016/j.isci.2024.111261,0,Tongji Medical College of Huazhong University of Science and Technology,Wuhan,China,2024
MULT,SCOPUS_ID:85208500514,2-s2.0-85208500514,"TCCbuilder: An open-source tool for the analysis of thermal switches, thermal diodes, thermal regulators, and thermal control circuits",Vozel K.,iScience,2024-12-20,10.1016/j.isci.2024.111263,0,Univerza v Ljubljani,Ljubljana,Slovenia,2024
MULT,SCOPUS_ID:85208495370,2-s2.0-85208495370,Interleukin-2 receptor signaling acts as a checkpoint that influences the distribution of regulatory T cell subsets,Shouse A.N.,iScience,2024-12-20,10.1016/j.isci.2024.111248,0,University of Miami Leonard M. Miller School of Medicine,Miami,United States,2024
MULT,SCOPUS_ID:85208493123,2-s2.0-85208493123,The strand exchange domain of tumor suppressor PALB2 is intrinsically disordered and promotes oligomerization-dependent DNA compaction,Kyriukha Y.,iScience,2024-12-20,10.1016/j.isci.2024.111259,0,Saint Louis University School of Medicine,St. Louis,United States,2024
MULT,SCOPUS_ID:85208492332,2-s2.0-85208492332,"Revealing taxonomy, activity, and substrate assimilation in mixed bacterial communities by GroEL-proteotyping-based stable isotope probing",Klaes S.,iScience,2024-12-20,10.1016/j.isci.2024.111249,0,Helmholtz Zentrum für Umweltforschung,Leipzig,Germany,2024
MULT,SCOPUS_ID:85208489158,2-s2.0-85208489158,Flowtigs: Safety in flow decompositions for assembly graphs,Sena F.,iScience,2024-12-20,10.1016/j.isci.2024.111208,0,Helsingin Yliopisto,Helsinki,Finland,2024
MULT,SCOPUS_ID:85208484249,2-s2.0-85208484249,Combined TLR2/TLR4 activation equip non-mucosal dendritic cells to prime Th1 cells with gut tropism,Zúquete S.,iScience,2024-12-20,10.1016/j.isci.2024.111232,0,"Faculdade de Medicina Veterinária, Universidade de Lisboa",Lisbon,Portugal,2024
MULT,SCOPUS_ID:85208480586,2-s2.0-85208480586,Dietary or pharmacological inhibition of insulin-like growth factor-1 protects from renal ischemia-reperfusion injury in mice,Lyon A.,iScience,2024-12-20,10.1016/j.isci.2024.111256,0,Centre Hospitalier Universitaire Vaudois,Lausanne,Switzerland,2024
MULT,SCOPUS_ID:85208480119,2-s2.0-85208480119,Vitamin D alleviates HFD-induced hepatic fibrosis by inhibiting DNMT1 to affect the TGFβ1/Smad3 pathway,Liang Y.,iScience,2024-12-20,10.1016/j.isci.2024.111262,0,"Beijing Children's Hospital, Capital Medical University",Beijing,China,2024
MULT,SCOPUS_ID:85208476591,2-s2.0-85208476591,Reprogramming of fibroblasts into cancer-associated fibroblasts via IGF2-mediated autophagy promotes metastasis of lung cancer cells,Cao L.,iScience,2024-12-20,10.1016/j.isci.2024.111269,0,Tianjin Medical University,Tianjin,China,2024
MULT,SCOPUS_ID:85208472671,2-s2.0-85208472671,Mice carrying the full-length human immunoglobulin loci produce antigen-specific human antibodies with the lambda light chain,Shimoya K.,iScience,2024-12-20,10.1016/j.isci.2024.111258,0,Graduate School of Medical Sciences,Yonago,Japan,2024
MULT,SCOPUS_ID:85208453459,2-s2.0-85208453459,Diversity of nitrogen-fixing bacteria in Suaeda salsa rhizosphere during reproduction in the Yellow River delta,Xu D.,iScience,2024-12-20,10.1016/j.isci.2024.111267,0,Ludong University,Yantai,China,2024
MULT,SCOPUS_ID:85208367655,2-s2.0-85208367655,Anti-disturbance control of CPG bionic reflection in pneumatic muscle actuator,Wang L.,iScience,2024-12-20,10.1016/j.isci.2024.111264,0,China Jiliang University,Hangzhou,China,2024
MULT,SCOPUS_ID:85210313036,2-s2.0-85210313036,Investigating the biodiversity conservation capability of technological innovation and FinTech,Kakar S.K.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e40683,0,Northwest A&amp;F University,Yangling,China,2024
MULT,SCOPUS_ID:85210312724,2-s2.0-85210312724,Research on the mechanism of human-machine security collaboration of miners considering automation trust,Yang J.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e39456,0,North China University of Water Resources and Electric Power,Zhengzhou,China,2024
MULT,SCOPUS_ID:85210312547,2-s2.0-85210312547,The baseline fecal microbiome differs in patients with and without anastomotic leakage after colorectal cancer surgery,Jørgensen A.B.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e40616,0,Copenhagen University Hospital,Copenhagen,Denmark,2024
MULT,SCOPUS_ID:85210312477,2-s2.0-85210312477,Unraveling the complexity: Influential factors and trajectories of NGO advancement in China—A fsQCA analysis of 46 Cases,Zhao B.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e40483,0,Tianjin University of Commerce,Tianjin,China,2024
MULT,SCOPUS_ID:85210311511,2-s2.0-85210311511,Study on the pathway of energy transition in Inner Mongolia under the “dual carbon” goal,Duan W.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e39764,0,Inner Mongolia University of Technology,Hohhot,China,2024
MULT,SCOPUS_ID:85210310178,2-s2.0-85210310178,Simulation and experimental study of local high frequency resistance distribution in proton exchange membrane fuel cells under steady and dynamic conditions,Zhan X.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e40648,0,University of Chinese Academy of Sciences,Beijing,China,2024
MULT,SCOPUS_ID:85210307351,2-s2.0-85210307351,"Changes in the helicopter medical service system of L'Aquila (Italy), after the fatal helicopter crash on Monte Cefalone (January 24, 2017). A retrospective study",Pizzi B.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e40688,0,SS Filippo and Nicola Academic Hospital of Avezzano,L'Aquila,Italy,2024
MULT,SCOPUS_ID:85210306627,2-s2.0-85210306627,Rapid and non-destructive classification of salinity levels in brined kimchi cabbage using hyperspectral imaging,Song H.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e40817,0,World Institute of Kimchi,Gwangju,South Korea,2024
MULT,SCOPUS_ID:85210306143,2-s2.0-85210306143,Cultivation strategies of English thinking ability in the environment of Internet of Things,Yang S.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e39515,0,Jilin Normal University,Siping,China,2024
MULT,SCOPUS_ID:85210303642,2-s2.0-85210303642,The analysis of regional ice and snow tourist destinations under back propagation neural network,Wang F.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e40035,0,Changchun University,Changchun,China,2024
MULT,SCOPUS_ID:85210302777,2-s2.0-85210302777,Preimplantation development analysis of aneuploid embryos with different chromosomal abnormalities,Si K.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e40686,0,Tongji Medical College of Huazhong University of Science and Technology,Wuhan,China,2024
MULT,SCOPUS_ID:85210302143,2-s2.0-85210302143,Dynamic changes in serum adenosine and the adenosine metabolism-based signature for prognosis in HER2-positive metastatic breast cancer patients,Wang L.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e39545,0,Jiangsu Cancer Hospital,Nanjing,China,2024
MULT,SCOPUS_ID:85210300977,2-s2.0-85210300977,Microbes mediated alleviation of chromium (Cr VI) stress for improved phytoextraction in fodder maize (Zea mays L.) cultivar,Kaur H.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e40361,0,Punjab Agricultural University,Ludhiana,India,2024
MULT,SCOPUS_ID:85210300397,2-s2.0-85210300397,"Food safety knowledge, attitudes, and practices among food handlers in collective catering in central Morocco",Amaiach R.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e40739,0,Hôpital El Ghassani de Fès,Fez,Morocco,2024
MULT,SCOPUS_ID:85210298593,2-s2.0-85210298593,Molecular diagnostics using the QIAstat-Dx syndromic device for covering avian influenza pandemic preparedness,Peñarrubia L.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e40645,0,STAT-Dx Life S.L. (A QIAGEN Company) Baldiri Reixac 4,Barcelona,Spain,2024
MULT,SCOPUS_ID:85210298440,2-s2.0-85210298440,Cancer specific up-regulated lactate genes associated with immunotherapy resistance in a pan-cancer analysis,Fu S.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e39491,0,"Shanghai Ninth People's Hospital, Shanghai JiaoTong University School of Medicine",Shanghai,China,2024
MULT,SCOPUS_ID:85210298334,2-s2.0-85210298334,Indocyanine green in left side colorectal surgery segmental resection to decrease anastomotic leak: A parallel retrospective cohort study of 115 patients,Romboli A.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e39730,0,Piacenza General Hospital,Piacenza,Italy,2024
MULT,SCOPUS_ID:85210296060,2-s2.0-85210296060,Effects of Sichuan pepper (Zanthoxylum bungeanum) and cumin (Cuminum cyminum L.) on the quality and antioxidant capacity of Camembert type cheese made from goat milk,Gebereyowhans S.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e40717,0,Tigray Agricultural Research Institute,Makale,Ethiopia,2024
MULT,SCOPUS_ID:85210293412,2-s2.0-85210293412,AI companies' strategies with traditional vs. digital assets amid geopolitical and banking crises,Dammak W.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e40382,0,ESLSCA Business School,Paris,France,2024
MULT,SCOPUS_ID:85210292018,2-s2.0-85210292018,"Electrocoagulation for nickel, chromium, and iron removal from mine water using aluminum electrodes",Harahap M.G.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e40784,0,Institut Teknologi Bandung,Bandung,Indonesia,2024
MULT,SCOPUS_ID:85210291332,2-s2.0-85210291332,Voice recognition enhancement by genetic algorithm,Salhi M.S.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e38845,0,"Université de Tunis El Manar, Ecole Nationale d'Ingénieurs de Tunis",Tunis,Tunisia,2024
MULT,SCOPUS_ID:85210291303,2-s2.0-85210291303,Peer effect of environmental information disclosure behavior in China:Empirical test based on “Real green” and “Fake green”,Gu C.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e40779,0,Shanghai Maritime University,Shanghai,China,2024
MULT,SCOPUS_ID:85210289174,2-s2.0-85210289174,Neurosurgical and BCI approaches to visual rehabilitation in occipital lobe tumor patients,Ma J.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e39072,0,General Hospital of People's Liberation Army,Beijing,China,2024
MULT,SCOPUS_ID:85210287844,2-s2.0-85210287844,New genetic gray wolf optimizer with a random selective mutation for wind farm layout optimization,Amaro Pinazo M.,Heliyon,2024-12-15,10.1016/j.heliyon.2024.e40135,0,"Universidad Nacional de Ingenieria, Lima",Lima,Peru,2024
